"start_odom","Count"
"28541",118
"24150",118
"23010",118
"22150",118
"22017",118
"17765",118
"135200",118
"13250",118
"125700",118
"110111",118
"10222",118
"9999",117
"97123",117
"71236",117
"66010",117
"64250",117
"62589",117
"62123",117
"60211",117
"60112",117
"59450",117
"59250",117
"57920",117
"56950",117
"54744",117
"54709",117
"52588",117
"52444",117
"50345",117
"49999",117
"49555",117
"49125",117
"48850",117
"47890",117
"45108",117
"44860",117
"44520",117
"44258",117
"43020",117
"42154",117
"39550",117
"39255",117
"39250",117
"38050",117
"37350",117
"36490",117
"36215",117
"36075",117
"36001",117
"35820",117
"34521",117
"32035",117
"3200",117
"31320",117
"30112",117
"30005",117
"29445",117
"28950",117
"28050",117
"26650",117
"21456",117
"186000",117
"18350",117
"18111",117
"17777",117
"17050",117
"17021",117
"16325",117
"14521",117
"124600",117
"119800",117
"108700",117
"76444",116
"74750",116
"73256",116
"73111",116
"73021",116
"72250",116
"69918",116
"68252",116
"680",116
"65034",116
"64444",116
"63020",116
"62675",116
"62650",116
"62555",116
"624",116
"61911",116
"59820",116
"598",116
"56150",116
"55155",116
"54449",116
"54021",116
"53360",116
"53256",116
"53125",116
"52625",116
"52456",116
"52350",116
"51275",116
"49123",116
"48256",116
"48146",116
"48060",116
"47770",116
"47710",116
"46589",116
"46212",116
"45720",116
"45033",116
"41555",116
"41321",116
"40005",116
"39920",116
"39740",116
"38020",116
"37740",116
"37365",116
"36255",116
"35135",116
"34590",116
"34425",116
"34220",116
"34035",116
"32850",116
"32544",116
"31345",116
"31025",116
"30156",116
"29995",116
"29450",116
"28065",116
"25345",116
"25142",116
"25025",116
"24555",116
"24211",116
"21650",116
"21555",116
"20777",116
"20433",116
"19123",116
"18650",116
"17110",116
"16111",116
"15920",116
"14450",116
"13375",116
"124300",116
"121800",116
"120300",116
"11450",116
"114400",116
"112100",116
"87654",115
"80222",115
"74850",115
"73850",115
"71555",115
"71488",115
"71250",115
"71010",115
"69111",115
"68555",115
"67950",115
"67555",115
"65124",115
"64964",115
"64848",115
"64630",115
"63410",115
"61333",115
"60593",115
"60122",115
"59120",115
"59050",115
"59010",115
"58963",115
"58775",115
"58050",115
"57775",115
"57020",115
"557",115
"55321",115
"55150",115
"54820",115
"54299",115
"54150",115
"54012",115
"53880",115
"53211",115
"52420",115
"50565",115
"50302",115
"49689",115
"49520",115
"48905",115
"48470",115
"48444",115
"46390",115
"46255",115
"45870",115
"45678",115
"44444",115
"44144",115
"43850",115
"43226",115
"43123",115
"42333",115
"41850",115
"41414",115
"40140",115
"39360",115
"39010",115
"37420",115
"37396",115
"37360",115
"37250",115
"36680",115
"36150",115
"35892",115
"35650",115
"35450",115
"34444",115
"34112",115
"32250",115
"30333",115
"29950",115
"27950",115
"27488",115
"27120",115
"26111",115
"25555",115
"25001",115
"22563",115
"22250",115
"20125",115
"20123",115
"19856",115
"188000",115
"16125",115
"15111",115
"147500",115
"14350",115
"14256",115
"13960",115
"133200",115
"13150",115
"12750",115
"126300",115
"121900",115
"116800",115
"111900",115
"111300",115
"80750",114
"78250",114
"76450",114
"72511",114
"71444",114
"70145",114
"69150",114
"67480",114
"67250",114
"66254",114
"65144",114
"65010",114
"636",114
"63021",114
"623",114
"61470",114
"61450",114
"60360",114
"60235",114
"59059",114
"58099",114
"577",114
"57420",114
"57140",114
"56660",114
"56265",114
"55286",114
"54320",114
"52670",114
"52570",114
"51420",114
"51255",114
"50350",114
"50015",114
"49875",114
"49762",114
"49501",114
"49470",114
"49262",114
"48888",114
"48254",114
"47550",114
"46730",114
"45721",114
"45345",114
"45251",114
"45035",114
"44936",114
"44870",114
"44541",114
"44365",114
"44191",114
"42520",114
"42321",114
"42020",114
"41790",114
"41345",114
"41180",114
"41114",114
"41111",114
"39960",114
"37038",114
"36547",114
"36510",114
"36136",114
"35554",114
"35550",114
"35321",114
"35022",114
"34520",114
"33670",114
"33450",114
"33390",114
"32150",114
"30254",114
"30145",114
"30121",114
"29840",114
"29211",114
"28930",114
"24333",114
"22321",114
"22020",114
"20665",114
"18777",114
"18018",114
"15255",114
"15010",114
"14404",114
"141200",114
"13750",114
"13450",114
"132700",114
"126900",114
"123800",114
"12075",114
"115700",114
"113222",114
"111222",114
"105900",114
"97222",113
"95222",113
"89222",113
"85222",113
"82333",113
"80250",113
"70150",113
"69870",113
"68860",113
"675",113
"63650",113
"62450",113
"62010",113
"614",113
"61337",113
"61223",113
"60675",113
"60050",113
"599",113
"58940",113
"58250",113
"58125",113
"58028",113
"575",113
"57211",113
"56122",113
"56065",113
"55850",113
"54948",113
"54145",113
"53444",113
"53258",113
"53124",113
"53075",113
"52034",113
"51868",113
"51711",113
"51542",113
"49340",113
"49250",113
"49111",113
"49050",113
"49009",113
"48512",113
"47566",113
"47556",113
"47027",113
"46980",113
"46625",113
"46455",113
"46111",113
"46044",113
"45570",113
"45263",113
"45223",113
"45212",113
"45022",113
"45005",113
"44450",113
"44121",113
"44076",113
"43001",113
"42850",113
"42650",113
"42199",113
"41520",113
"41025",113
"40960",113
"40488",113
"40425",113
"40325",113
"40252",113
"39990",113
"39520",113
"39374",113
"38820",113
"37180",113
"35190",113
"35025",113
"35010",113
"34825",113
"33270",113
"33120",113
"33021",113
"33010",113
"32901",113
"32110",113
"31450",113
"31420",113
"31255",113
"30166",113
"29760",113
"29562",113
"24850",113
"24750",113
"24567",113
"23332",113
"20154",113
"19852",113
"19502",113
"19333",113
"18750",113
"18659",113
"17440",113
"17141",113
"16906",113
"16250",113
"15750",113
"15734",113
"14650",113
"14550",113
"14123",113
"139900",113
"129600",113
"125600",113
"123300",113
"116600",113
"111800",113
"109300",113
"104111",113
"93456",112
"90111",112
"89150",112
"86222",112
"84520",112
"84222",112
"81254",112
"79254",112
"77777",112
"70345",112
"68650",112
"67745",112
"66380",112
"66230",112
"64481",112
"62950",112
"61389",112
"60460",112
"603",112
"595",112
"59144",112
"581",112
"57477",112
"57430",112
"57350",112
"57010",112
"56889",112
"56856",112
"56225",112
"55175",112
"55133",112
"54056",112
"54010",112
"53680",112
"53250",112
"53214",112
"53009",112
"52587",112
"52575",112
"52335",112
"52325",112
"52240",112
"52203",112
"52122",112
"52014",112
"51668",112
"51540",112
"51370",112
"51345",112
"51252",112
"50905",112
"50569",112
"49970",112
"49915",112
"49765",112
"49145",112
"49020",112
"48795",112
"48666",112
"48130",112
"47888",112
"46670",112
"46546",112
"46488",112
"46150",112
"46102",112
"45321",112
"45250",112
"45234",112
"45120",112
"45075",112
"44650",112
"44470",112
"43733",112
"43520",112
"4200",112
"41930",112
"41050",112
"40475",112
"40211",112
"40185",112
"39955",112
"39085",112
"39002",112
"38325",112
"37767",112
"37452",112
"36650",112
"36478",112
"36410",112
"35640",112
"35555",112
"35444",112
"35417",112
"35380",112
"35250",112
"35195",112
"35123",112
"35121",112
"34922",112
"34870",112
"34777",112
"34750",112
"34678",112
"34396",112
"34134",112
"34111",112
"33878",112
"33040",112
"32789",112
"32650",112
"32345",112
"32154",112
"31866",112
"31550",112
"30650",112
"30567",112
"30270",112
"30212",112
"30014",112
"29997",112
"29635",112
"29255",112
"28883",112
"27541",112
"26740",112
"26541",112
"25336",112
"24876",112
"23777",112
"23401",112
"23210",112
"23156",112
"22333",112
"21441",112
"21175",112
"20145",112
"18521",112
"18456",112
"18250",112
"16780",112
"16650",112
"16320",112
"15987",112
"15444",112
"15420",112
"15241",112
"15160",112
"14625",112
"136200",112
"134600",112
"13270",112
"131600",112
"128900",112
"12544",112
"124800",112
"124100",112
"120700",112
"117300",112
"116300",112
"112900",112
"11010",112
"10850",112
"94250",111
"87123",111
"83021",111
"82456",111
"75160",111
"74555",111
"71233",111
"70001",111
"69999",111
"68885",111
"68250",111
"68050",111
"66670",111
"66251",111
"64075",111
"63481",111
"62850",111
"62222",111
"62101",111
"61865",111
"61255",111
"61035",111
"60850",111
"60590",111
"605",111
"60245",111
"590",111
"58995",111
"58580",111
"58411",111
"576",111
"57154",111
"57145",111
"5700",111
"56102",111
"55236",111
"55050",111
"54568",111
"54444",111
"54190",111
"53890",111
"53350",111
"53101",111
"53019",111
"52530",111
"51147",111
"51120",111
"50740",111
"50135",111
"50067",111
"49965",111
"49880",111
"49650",111
"49625",111
"49456",111
"49333",111
"48331",111
"48330",111
"48235",111
"48145",111
"48111",111
"47980",111
"47555",111
"47320",111
"46663",111
"46210",111
"46126",111
"45540",111
"45322",111
"45320",111
"45152",111
"44850",111
"44760",111
"44567",111
"44359",111
"43550",111
"43522",111
"43420",111
"42971",111
"42150",111
"41756",111
"41258",111
"40456",111
"40070",111
"39944",111
"39711",111
"39275",111
"38790",111
"38147",111
"38120",111
"37456",111
"36894",111
"36750",111
"36318",111
"36311",111
"35996",111
"35585",111
"35460",111
"35215",111
"34685",111
"34560",111
"34498",111
"34256",111
"34207",111
"34165",111
"33050",111
"32566",111
"32040",111
"31758",111
"31175",111
"30427",111
"30225",111
"30221",111
"29480",111
"29340",111
"28123",111
"28102",111
"27123",111
"26884",111
"26395",111
"25455",111
"25210",111
"25145",111
"24760",111
"24350",111
"24020",111
"24001",111
"23148",111
"20245",111
"20201",111
"20122",111
"19788",111
"19544",111
"19450",111
"187000",111
"18450",111
"17450",111
"16123",111
"15525",111
"14987",111
"14970",111
"144500",111
"143200",111
"14320",111
"14251",111
"13518",111
"13275",111
"124200",111
"122600",111
"114300",111
"11222",111
"98450",110
"92555",110
"90250",110
"85850",110
"81250",110
"80050",110
"77520",110
"77222",110
"75402",110
"74256",110
"70450",110
"70180",110
"69950",110
"68541",110
"68068",110
"67350",110
"67125",110
"66144",110
"65265",110
"65211",110
"64520",110
"64333",110
"64150",110
"63999",110
"63211",110
"63210",110
"63122",110
"62750",110
"61630",110
"61254",110
"61234",110
"61230",110
"611",110
"60450",110
"59474",110
"59405",110
"59163",110
"59111",110
"59023",110
"57995",110
"57850",110
"56328",110
"56056",110
"55808",110
"55710",110
"54961",110
"54920",110
"54720",110
"54360",110
"54045",110
"53980",110
"53975",110
"53721",110
"53321",110
"53050",110
"53005",110
"52585",110
"52286",110
"52026",110
"50480",110
"50289",110
"50112",110
"50063",110
"50055",110
"49991",110
"49923",110
"49850",110
"49776",110
"49550",110
"49325",110
"49320",110
"49246",110
"49056",110
"48902",110
"48770",110
"48625",110
"48336",110
"48234",110
"47750",110
"47345",110
"47234",110
"47225",110
"47222",110
"46899",110
"46777",110
"46587",110
"46521",110
"46211",110
"46178",110
"46046",110
"46031",110
"45455",110
"45268",110
"45216",110
"45001",110
"44901",110
"44560",110
"43590",110
"43099",110
"43006",110
"42589",110
"42512",110
"42438",110
"42145",110
"41950",110
"41325",110
"41211",110
"40277",110
"40240",110
"40190",110
"40119",110
"40090",110
"40050",110
"39780",110
"39702",110
"39480",110
"39450",110
"39381",110
"39098",110
"38456",110
"38333",110
"38170",110
"38110",110
"37077",110
"36665",110
"36520",110
"36241",110
"36160",110
"36121",110
"35732",110
"35320",110
"35021",110
"34982",110
"34270",110
"34190",110
"34121",110
"34006",110
"33225",110
"33211",110
"33001",110
"32998",110
"32866",110
"32844",110
"32640",110
"32532",110
"32477",110
"32455",110
"32445",110
"32321",110
"32052",110
"31520",110
"31455",110
"31333",110
"31112",110
"30850",110
"30251",110
"30233",110
"29555",110
"29545",110
"29125",110
"28888",110
"28420",110
"27302",110
"26450",110
"25014",110
"24511",110
"24365",110
"23711",110
"23569",110
"23521",110
"22350",110
"20511",110
"20175",110
"19876",110
"19625",110
"19411",110
"19255",110
"19235",110
"19185",110
"17335",110
"15540",110
"15456",110
"15290",110
"15150",110
"15050",110
"15030",110
"15022",110
"146500",110
"14465",110
"14210",110
"13290",110
"13245",110
"127600",110
"126700",110
"12547",110
"125400",110
"125300",110
"12020",110
"119400",110
"118700",110
"109400",110
"10111",110
"98250",109
"88888",109
"82450",109
"82145",109
"76325",109
"73020",109
"72555",109
"72280",109
"71450",109
"70234",109
"69208",109
"68350",109
"67967",109
"67750",109
"67145",109
"65705",109
"65111",109
"64004",109
"63552",109
"63258",109
"63256",109
"63212",109
"62980",109
"62351",109
"62350",109
"61888",109
"61555",109
"60960",109
"602",109
"60058",109
"60023",109
"59654",109
"59574",109
"59332",109
"59245",109
"5900",109
"58455",109
"57475",109
"57060",109
"56565",109
"56478",109
"56211",109
"56021",109
"55782",109
"55705",109
"55596",109
"55560",109
"55430",109
"55250",109
"55152",109
"54654",109
"54560",109
"54548",109
"54343",109
"54258",109
"53520",109
"53460",109
"53432",109
"53310",109
"53111",109
"53098",109
"52555",109
"52540",109
"52478",109
"52260",109
"52180",109
"51950",109
"51660",109
"51321",109
"50548",109
"49960",109
"49654",109
"49455",109
"49152",109
"49110",109
"49089",109
"48560",109
"48281",109
"47833",109
"47333",109
"47256",109
"47150",109
"4700",109
"46701",109
"46698",109
"46602",109
"46481",109
"46402",109
"46321",109
"46063",109
"45759",109
"45654",109
"45398",109
"45111",109
"44777",109
"44619",109
"43750",109
"43730",109
"43692",109
"43175",109
"43080",109
"42157",109
"42141",109
"41740",109
"41660",109
"41630",109
"41110",109
"40365",109
"40121",109
"40120",109
"39720",109
"39707",109
"39254",109
"39124",109
"38812",109
"36580",109
"36540",109
"36340",109
"36333",109
"36125",109
"36031",109
"36021",109
"35914",109
"35678",109
"35620",109
"35547",109
"35370",109
"35055",109
"34975",109
"34950",109
"34440",109
"33655",109
"33375",109
"33365",109
"32780",109
"32541",109
"32390",109
"32225",109
"32223",109
"32106",109
"31850",109
"31357",109
"31055",109
"30375",109
"30336",109
"30314",109
"30190",109
"30159",109
"29990",109
"29970",109
"29875",109
"29411",109
"29321",109
"29146",109
"29065",109
"29005",109
"28811",109
"28150",109
"28090",109
"27592",109
"27030",109
"26121",109
"25995",109
"25525",109
"25333",109
"24835",109
"24680",109
"24445",109
"23115",109
"23050",109
"22339",109
"21580",109
"21571",109
"21540",109
"19887",109
"19880",109
"19111",109
"17452",109
"16578",109
"16121",109
"15555",109
"15323",109
"14520",109
"14339",109
"14258",109
"14143",109
"13650",109
"13258",109
"13254",109
"13182",109
"13080",109
"124700",109
"116900",109
"113300",109
"110700",109
"11050",109
"92345",108
"90125",108
"87222",108
"84521",108
"84155",108
"79250",108
"78950",108
"78111",108
"77890",108
"77160",108
"76780",108
"76760",108
"73210",108
"71650",108
"71411",108
"71014",108
"70851",108
"70250",108
"67530",108
"66527",108
"66234",108
"65750",108
"65616",108
"65540",108
"65444",108
"65214",108
"65130",108
"64659",108
"64632",108
"64460",108
"64212",108
"63550",108
"63345",108
"63150",108
"631",108
"61521",108
"61238",108
"61225",108
"61212",108
"60992",108
"60739",108
"60288",108
"60187",108
"59540",108
"59444",108
"59123",108
"58512",108
"58080",108
"57825",108
"57777",108
"57765",108
"57725",108
"57555",108
"57234",108
"57120",108
"57028",108
"56902",108
"56527",108
"56444",108
"56347",108
"56333",108
"56010",108
"55907",108
"55690",108
"55547",108
"54589",108
"54060",108
"54054",108
"53850",108
"53515",108
"53345",108
"53333",108
"53232",108
"53221",108
"53201",108
"52465",108
"52275",108
"52079",108
"51499",108
"51444",108
"51432",108
"51333",108
"51215",108
"51207",108
"51021",108
"51020",108
"50908",108
"50870",108
"50705",108
"50240",108
"50085",108
"49958",108
"49895",108
"49690",108
"49602",108
"49321",108
"49179",108
"49175",108
"49120",108
"48920",108
"48919",108
"48465",108
"48420",108
"48348",108
"48001",108
"47965",108
"47522",108
"47521",108
"47415",108
"47254",108
"46850",108
"46812",108
"46794",108
"46760",108
"46555",108
"46522",108
"46392",108
"46215",108
"46146",108
"46025",108
"45996",108
"45795",108
"45722",108
"45620",108
"45525",108
"45432",108
"45207",108
"45201",108
"43720",108
"43555",108
"43485",108
"43450",108
"43321",108
"43299",108
"43234",108
"43107",108
"43045",108
"42390",108
"42383",108
"42134",108
"42001",108
"41490",108
"41444",108
"41420",108
"41355",108
"41350",108
"41252",108
"40412",108
"40333",108
"40253",108
"40009",108
"39870",108
"39789",108
"39568",108
"39145",108
"39079",108
"38970",108
"38940",108
"38890",108
"38475",108
"38390",108
"38302",108
"37854",108
"37850",108
"37820",108
"37734",108
"37667",108
"37640",108
"37588",108
"36805",108
"36112",108
"36095",108
"36022",108
"35773",108
"35314",108
"35117",108
"35109",108
"34326",108
"33840",108
"33652",108
"33650",108
"33404",108
"33380",108
"33350",108
"32765",108
"32569",108
"32470",108
"32012",108
"32010",108
"31849",108
"31346",108
"31324",108
"31150",108
"30810",108
"30351",108
"29987",108
"29877",108
"29588",108
"29540",108
"29464",108
"29456",108
"29343",108
"29160",108
"29101",108
"28750",108
"28312",108
"27512",108
"26629",108
"26125",108
"25632",108
"25540",108
"25252",108
"25070",108
"25050",108
"24520",108
"24120",108
"23021",108
"22860",108
"22521",108
"22304",108
"21021",108
"20452",108
"20032",108
"19801",108
"19755",108
"191000",108
"18734",108
"18556",108
"18255",108
"18084",108
