"gal_perday","Count"
"85.82",1
"85.80",1
"85.79",1
"85.78",1
"85.73",1
"85.69",1
"85.68",1
"85.67",1
"85.65",1
"85.62",1
"85.57",1
"85.55",1
"85.51",1
"85.50",1
"85.49",1
"85.48",1
"85.46",1
"85.44",1
"85.36",1
"85.34",1
"85.30",1
"85.26",1
"85.25",1
"85.24",1
"85.23",1
"85.21",1
"85.20",1
"85.13",1
"85.10",1
"85.09",1
"85.06",1
"85.05",1
"85.03",1
"85.00",1
"8462.31",1
"845.08",1
"841.41",1
"840.32",1
"84.99",1
"84.94",1
"84.93",1
"84.83",1
"84.80",1
"84.79",1
"84.76",1
"84.74",1
"84.73",1
"84.71",1
"84.65",1
"84.64",1
"84.61",1
"84.58",1
"84.53",1
"84.48",1
"84.43",1
"84.41",1
"84.36",1
"84.32",1
"84.28",1
"84.26",1
"84.22",1
"84.21",1
"84.19",1
"84.15",1
"84.14",1
"84.11",1
"84.08",1
"84.03",1
"839.30",1
"838.22",1
"837.58",1
"836.81",1
"835.44",1
"834.46",1
"833.85",1
"83.99",1
"83.98",1
"83.97",1
"83.96",1
"83.90",1
"83.86",1
"83.85",1
"83.83",1
"83.77",1
"83.64",1
"83.61",1
"83.60",1
"83.59",1
"83.57",1
"83.50",1
"83.48",1
"83.39",1
"83.35",1
"83.33",1
"83.32",1
"83.31",1
"83.30",1
"83.28",1
"83.27",1
"83.26",1
"83.23",1
"83.22",1
"83.19",1
"83.17",1
"83.16",1
"83.09",1
"83.08",1
"83.04",1
"83.01",1
"829.76",1
"827.85",1
"826.31",1
"822.81",1
"82.98",1
"82.94",1
"82.93",1
"82.90",1
"82.88",1
"82.87",1
"82.79",1
"82.76",1
"82.71",1
"82.70",1
"82.69",1
"82.68",1
"82.64",1
"82.55",1
"82.51",1
"82.49",1
"82.45",1
"82.43",1
"82.42",1
"82.41",1
"82.37",1
"82.32",1
"82.31",1
"82.30",1
"82.29",1
"82.21",1
"82.16",1
"82.14",1
"82.12",1
"82.07",1
"82.05",1
"82.03",1
"82.02",1
"815.14",1
"8110.47",1
"811.84",1
"81.94",1
"81.93",1
"81.92",1
"81.89",1
"81.88",1
"81.87",1
"81.84",1
"81.83",1
"81.82",1
"81.80",1
"81.72",1
"81.71",1
"81.66",1
"81.63",1
"81.58",1
"81.51",1
"81.41",1
"81.36",1
"81.29",1
"81.26",1
"81.22",1
"81.21",1
"81.20",1
"81.19",1
"81.18",1
"81.16",1
"81.15",1
"81.14",1
"81.13",1
"81.12",1
"81.09",1
"81.01",1
"808.16",1
"807.82",1
"807.29",1
"800.85",1
"80.95",1
"80.89",1
"80.87",1
"80.84",1
"80.83",1
"80.82",1
"80.74",1
"80.65",1
"80.64",1
"80.63",1
"80.60",1
"80.57",1
"80.56",1
"80.55",1
"80.53",1
"80.49",1
"80.47",1
"80.45",1
"80.40",1
"80.39",1
"80.35",1
"80.33",1
"80.32",1
"80.30",1
"80.24",1
"80.20",1
"80.19",1
"80.14",1
"80.09",1
"80.08",1
"80.05",1
"80.04",1
"80.02",1
"80.01",1
"795.60",1
"794.80",1
"794.01",1
"791.79",1
"7902.16",1
"79.99",1
"79.98",1
"79.97",1
"79.96",1
"79.93",1
"79.91",1
"79.90",1
"79.88",1
"79.87",1
"79.84",1
"79.77",1
"79.71",1
"79.60",1
"79.59",1
"79.56",1
"79.52",1
"79.51",1
"79.48",1
"79.47",1
"79.44",1
"79.43",1
"79.42",1
"79.35",1
"79.29",1
"79.27",1
"79.26",1
"79.22",1
"79.19",1
"79.15",1
"79.10",1
"79.09",1
"79.02",1
"79.00",1
"788.05",1
"787.69",1
"785.19",1
"7831.82",1
"782.21",1
"781.36",1
"78.99",1
"78.94",1
"78.92",1
"78.90",1
"78.88",1
"78.86",1
"78.82",1
"78.80",1
"78.79",1
"78.78",1
"78.76",1
"78.75",1
"78.73",1
"78.71",1
"78.70",1
"78.67",1
"78.66",1
"78.57",1
"78.52",1
"78.51",1
"78.50",1
"78.45",1
"78.42",1
"78.41",1
"78.39",1
"78.38",1
"78.37",1
"78.35",1
"78.34",1
"78.33",1
"78.32",1
"78.18",1
"78.17",1
"78.15",1
"78.13",1
"78.12",1
"78.10",1
"78.01",1
"777.58",1
"7731.18",1
"77.99",1
"77.97",1
"77.96",1
"77.90",1
"77.85",1
"77.80",1
"77.78",1
"77.72",1
"77.69",1
"77.68",1
"77.59",1
"77.58",1
"77.56",1
"77.54",1
"77.51",1
"77.50",1
"77.44",1
"77.43",1
"77.42",1
"77.31",1
"77.26",1
"77.24",1
"77.18",1
"77.16",1
"77.15",1
"77.08",1
"77.06",1
"77.05",1
"77.01",1
"769.49",1
"769.23",1
"768.82",1
"768.20",1
"768.13",1
"7649.26",1
"76.99",1
"76.94",1
"76.92",1
"76.90",1
"76.79",1
"76.77",1
"76.73",1
"76.71",1
"76.70",1
"76.69",1
"76.67",1
"76.64",1
"76.61",1
"76.43",1
"76.42",1
"76.39",1
"76.36",1
"76.35",1
"76.30",1
"76.27",1
"76.21",1
"76.20",1
"76.16",1
"76.15",1
"76.10",1
"76.09",1
"76.06",1
"76.04",1
"76.01",1
"758.92",1
"757.39",1
"757.35",1
"751.50",1
"75.97",1
"75.95",1
"75.85",1
"75.75",1
"75.74",1
"75.70",1
"75.69",1
"75.68",1
"75.64",1
"75.61",1
"75.60",1
"75.57",1
"75.55",1
"75.53",1
"75.49",1
"75.48",1
"75.47",1
"75.45",1
"75.43",1
"75.40",1
"75.37",1
"75.35",1
"75.34",1
"75.29",1
"75.27",1
"75.26",1
"75.24",1
"75.19",1
"75.16",1
"75.15",1
"75.14",1
"75.13",1
"75.12",1
"75.09",1
"75.05",1
"75.03",1
"749.23",1
"74.91",1
"74.90",1
"74.89",1
"74.87",1
"74.82",1
"74.77",1
"74.76",1
"74.72",1
"74.71",1
"74.65",1
"74.60",1
"74.53",1
"74.52",1
"74.51",1
"74.44",1
"74.42",1
"74.39",1
"74.38",1
"74.37",1
"74.35",1
"74.30",1
"74.29",1
"74.28",1
"74.27",1
"74.25",1
"74.23",1
"74.18",1
"74.15",1
"74.14",1
"74.09",1
"74.05",1
"74.02",1
"7388.28",1
"737.89",1
"736.83",1
"732.84",1
"731.68",1
"73.96",1
"73.87",1
"73.84",1
"73.78",1
"73.74",1
"73.67",1
"73.64",1
"73.59",1
"73.55",1
"73.52",1
"73.51",1
"73.49",1
"73.46",1
"73.41",1
"73.40",1
"73.39",1
"73.29",1
"73.20",1
"73.15",1
"73.11",1
"73.10",1
"73.08",1
"73.07",1
"73.02",1
"729.86",1
"729.42",1
"728.98",1
"722.89",1
"721.49",1
"72.99",1
"72.96",1
"72.94",1
"72.93",1
"72.92",1
"72.89",1
"72.87",1
"72.81",1
"72.80",1
"72.78",1
"72.73",1
"72.68",1
"72.65",1
"72.60",1
"72.59",1
"72.57",1
"72.53",1
"72.51",1
"72.45",1
"72.35",1
"72.32",1
"72.31",1
"72.30",1
"72.28",1
"72.24",1
"72.23",1
"72.21",1
"72.20",1
"72.19",1
"72.17",1
"72.13",1
"72.11",1
"72.10",1
"72.09",1
"72.08",1
"72.05",1
"72.04",1
"718.48",1
"716.22",1
"714.22",1
"7129.57",1
"71.93",1
"71.90",1
"71.89",1
"71.88",1
"71.87",1
"71.81",1
"71.80",1
"71.78",1
"71.77",1
"71.76",1
"71.71",1
"71.68",1
"71.66",1
"71.63",1
"71.46",1
"71.45",1
"71.44",1
"71.42",1
"71.40",1
"71.38",1
"71.35",1
"71.27",1
"71.26",1
"71.25",1
"71.20",1
"71.17",1
"71.16",1
"71.13",1
"71.10",1
"71.08",1
"71.05",1
"709.96",1
"7083.29",1
"707.85",1
"7055.31",1
"703.09",1
"701.63",1
"700.36",1
"70.97",1
"70.95",1
"70.93",1
"70.92",1
"70.91",1
"70.89",1
"70.84",1
"70.82",1
"70.81",1
"70.75",1
"70.73",1
"70.64",1
"70.63",1
"70.57",1
"70.55",1
"70.50",1
"70.47",1
"70.46",1
"70.45",1
"70.43",1
"70.41",1
"70.37",1
"70.35",1
"70.34",1
"70.32",1
"70.31",1
"70.26",1
"70.25",1
"70.21",1
"70.17",1
"70.11",1
"70.10",1
"70.05",1
"698.80",1
"697.71",1
"697.43",1
"692.57",1
"691.14",1
"69.99",1
"69.98",1
"69.94",1
"69.92",1
"69.91",1
"69.88",1
"69.87",1
"69.86",1
"69.84",1
"69.81",1
"69.78",1
"69.76",1
"69.75",1
"69.69",1
"69.68",1
"69.66",1
"69.65",1
"69.60",1
"69.58",1
"69.57",1
"69.54",1
"69.49",1
"69.46",1
"69.45",1
"69.36",1
"69.35",1
"69.34",1
"69.31",1
"69.28",1
"69.20",1
"69.17",1
"69.13",1
"69.09",1
"69.00",1
"686.66",1
"68.99",1
"68.97",1
"68.95",1
"68.91",1
"68.88",1
"68.86",1
"68.83",1
"68.80",1
"68.79",1
"68.77",1
"68.71",1
"68.70",1
"68.69",1
"68.68",1
"68.65",1
"68.57",1
"68.56",1
"68.55",1
"68.54",1
"68.52",1
"68.48",1
"68.45",1
"68.34",1
"68.32",1
"68.31",1
"68.28",1
"68.26",1
"68.25",1
"68.23",1
"68.22",1
"68.21",1
"68.18",1
"68.16",1
"68.15",1
"68.12",1
"68.08",1
"68.07",1
"679.38",1
"678.08",1
"676.41",1
"676.23",1
"673.92",1
"672.41",1
"67.95",1
"67.93",1
"67.91",1
"67.90",1
"67.88",1
"67.87",1
"67.86",1
"67.81",1
"67.80",1
"67.79",1
"67.75",1
"67.72",1
"67.67",1
"67.65",1
"67.64",1
"67.63",1
"67.59",1
"67.57",1
"67.56",1
"67.55",1
"67.52",1
"67.50",1
"67.48",1
"67.47",1
"67.42",1
"67.40",1
"67.38",1
"67.37",1
"67.33",1
"67.32",1
"67.30",1
"67.29",1
"67.28",1
"67.26",1
"67.24",1
"67.23",1
"67.20",1
"67.19",1
"67.14",1
"67.13",1
"67.08",1
"67.05",1
"67.04",1
"6691.96",1
"667.43",1
"667.11",1
"667.09",1
"666.79",1
"664.04",1
"663.14",1
"6600.76",1
"660.94",1
"66.99",1
"66.98",1
"66.96",1
"66.95",1
"66.92",1
"66.88",1
"66.87",1
"66.86",1
"66.85",1
"66.84",1
"66.82",1
"66.80",1
"66.78",1
"66.77",1
"66.76",1
"66.75",1
"66.74",1
"66.73",1
"66.66",1
"66.64",1
"66.62",1
"66.58",1
"66.57",1
"66.56",1
"66.54",1
"66.49",1
"66.48",1
"66.47",1
"66.46",1
"66.45",1
"66.28",1
"66.24",1
"66.23",1
"66.18",1
"66.12",1
"66.09",1
"66.03",1
"6592.77",1
"656.05",1
"654.83",1
"653.06",1
"652.23",1
"651.08",1
"650.86",1
"650.06",1
"65.97",1
"65.83",1
"65.82",1
"65.80",1
"65.74",1
"65.69",1
"65.64",1
"65.59",1
"65.58",1
"65.56",1
"65.53",1
"65.52",1
"65.49",1
"65.46",1
"65.44",1
"65.42",1
"65.41",1
"65.37",1
"65.33",1
"65.28",1
"65.26",1
"65.19",1
"65.18",1
"65.17",1
"65.14",1
"65.13",1
"65.07",1
"65.06",1
"65.02",1
"649.75",1
"645.53",1
"640.32",1
"640.14",1
"64.96",1
"64.91",1
"64.89",1
"64.88",1
"64.87",1
"64.84",1
"64.82",1
"64.81",1
"64.76",1
"64.74",1
"64.72",1
"64.70",1
"64.68",1
"64.67",1
"64.65",1
"64.64",1
"64.62",1
"64.61",1
"64.57",1
"64.55",1
"64.48",1
"64.45",1
"64.44",1
"64.35",1
"64.33",1
"64.32",1
"64.23",1
"64.20",1
"64.19",1
"64.18",1
"64.17",1
"64.16",1
"64.15",1
"64.12",1
"64.10",1
"64.09",1
"64.08",1
"64.04",1
"638.18",1
"636.42",1
"636.01",1
"634.90",1
"634.50",1
"632.20",1
"63.89",1
"63.83",1
"63.80",1
"63.79",1
"63.78",1
"63.74",1
"63.73",1
"63.72",1
"63.68",1
"63.67",1
"63.66",1
"63.64",1
"63.63",1
"63.53",1
"63.47",1
"63.43",1
"63.38",1
"63.37",1
"63.36",1
"63.33",1
"63.25",1
"63.23",1
"63.17",1
"63.16",1
"63.14",1
"63.13",1
"63.12",1
"63.10",1
"63.09",1
"63.05",1
"63.03",1
"63.02",1
"629.30",1
"628.51",1
"626.20",1
"623.57",1
"623.45",1
"623.11",1
"620.85",1
"620.45",1
"62.96",1
"62.94",1
"62.91",1
"62.87",1
"62.85",1
"62.84",1
"62.80",1
"62.78",1
"62.76",1
"62.73",1
"62.70",1
"62.68",1
"62.66",1
"62.56",1
"62.55",1
"62.53",1
"62.48",1
"62.46",1
"62.43",1
"62.42",1
"62.37",1
"62.35",1
"62.34",1
"62.33",1
"62.26",1
"62.24",1
"62.20",1
"62.19",1
"62.16",1
"62.13",1
"62.10",1
"62.09",1
"62.06",1
"62.05",1
"62.04",1
"62.01",1
"619.97",1
"619.35",1
"6180.98",1
"617.45",1
"617.20",1
"615.75",1
"615.37",1
"615.26",1
"615.25",1
"615.21",1
"6146.06",1
"614.45",1
"614.05",1
"6104.29",1
"610.19",1
"61.98",1
"61.97",1
"61.95",1
"61.94",1
"61.93",1
"61.89",1
"61.88",1
"61.85",1
"61.83",1
"61.80",1
"61.79",1
"61.72",1
"61.66",1
"61.60",1
"61.58",1
"61.56",1
"61.54",1
"61.53",1
"61.47",1
"61.45",1
"61.44",1
"61.42",1
"61.40",1
"61.38",1
"61.37",1
"61.32",1
"61.26",1
"61.25",1
"61.23",1
"61.22",1
"61.20",1
"61.13",1
"61.11",1
"61.00",1
"6095.57",1
"609.73",1
"609.44",1
"608.82",1
"608.75",1
"607.77",1
"606.15",1
"605.78",1
"604.86",1
"604.10",1
"604.01",1
"6021.72",1
"602.34",1
"601.71",1
"600.01",1
"60.87",1
"60.80",1
"60.78",1
"60.76",1
"60.72",1
"60.71",1
"60.70",1
"60.69",1
"60.68",1
"60.67",1
"60.66",1
"60.65",1
"60.63",1
"60.58",1
"60.55",1
"60.52",1
"60.49",1
"60.48",1
"60.43",1
"60.40",1
"60.33",1
"60.21",1
"60.19",1
"60.15",1
"60.13",1
"60.10",1
"60.06",1
"60.04",1
"60.00",1
"596.93",1
"595.65",1
"5941.42",1
"59.99",1
"59.96",1
"59.95",1
"59.85",1
"59.83",1
"59.78",1
"59.74",1
"59.66",1
"59.63",1
"59.58",1
"59.54",1
"59.42",1
"59.35",1
"59.24",1
"59.19",1
"59.18",1
"59.17",1
"59.15",1
"59.10",1
"59.05",1
"59.01",1
"589.93",1
"588.40",1
"587.50",1
"581.41",1
"581.25",1
"581.23",1
"58.99",1
"58.97",1
"58.94",1
"58.86",1
"58.82",1
"58.80",1
"58.76",1
"58.64",1
"58.62",1
"58.58",1
"58.57",1
"58.47",1
"58.46",1
"58.40",1
"58.34",1
"58.27",1
"58.24",1
"58.20",1
"58.19",1
"58.17",1
"58.09",1
"58.07",1
"58.01",1
"579.31",1
"579.00",1
"576.95",1
"576.59",1
"5759.10",1
"5743.43",1
"571.94",1
"570.92",1
"570.51",1
"57.98",1
"57.97",1
"57.95",1
"57.84",1
"57.75",1
"57.74",1
"57.71",1
"57.67",1
"57.65",1
"57.60",1
"57.55",1
"57.53",1
"57.52",1
"57.50",1
"57.49",1
"57.43",1
"57.40",1
"57.39",1
"57.26",1
"57.17",1
"57.15",1
"57.11",1
"57.07",1
"57.06",1
"57.02",1
"568.77",1
"567.42",1
"565.73",1
"565.56",1
"563.24",1
"56.96",1
"56.91",1
"56.90",1
"56.87",1
"56.80",1
"56.77",1
"56.64",1
"56.62",1
"56.61",1
"56.59",1
"56.55",1
"56.51",1
"56.45",1
"56.44",1
"56.34",1
"56.31",1
"56.30",1
"56.28",1
"56.25",1
"56.23",1
"56.11",1
"56.05",1
"558.37",1
"557.87",1
"557.76",1
"554.07",1
"553.14",1
"551.83",1
"55.99",1
"55.96",1
"55.88",1
"55.87",1
"55.84",1
"55.82",1
"55.81",1
"55.75",1
"55.71",1
"55.70",1
"55.65",1
"55.64",1
"55.63",1
"55.61",1
"55.59",1
"55.57",1
"55.48",1
"55.37",1
"55.33",1
"55.27",1
"55.25",1
"55.22",1
"5499.32",1
"549.89",1
"5463.34",1
"546.95",1
"546.39",1
"546.26",1
"544.95",1
"543.60",1
"5420.83",1
"541.67",1
"541.33",1
"540.63",1
"54.98",1
"54.93",1
"54.91",1
"54.90",1
"54.82",1
"54.81",1
"54.64",1
"54.62",1
"54.59",1
"54.53",1
"54.50",1
"54.47",1
"54.46",1
"54.45",1
"54.37",1
"54.34",1
"54.31",1
"54.29",1
"54.26",1
"54.24",1
"54.19",1
"54.17",1
"54.15",1
"54.14",1
"54.12",1
"54.11",1
"54.10",1
"54.05",1
"54.02",1
"54.00",1
"5399.45",1
"537.69",1
"537.60",1
"537.49",1
"536.76",1
"5354.27",1
"535.34",1
"535.13",1
"534.52",1
"533.36",1
"532.73",1
"531.56",1
"5309.17",1
"53.91",1
"53.89",1
"53.66",1
"53.63",1
"53.62",1
"53.59",1
"53.54",1
"53.50",1
"53.49",1
"53.46",1
"53.45",1
"53.43",1
"53.37",1
"53.22",1
"53.06",1
"53.04",1
"529.83",1
"529.50",1
"527.31",1
"526.74",1
"526.01",1
"525.89",1
"525.39",1
"524.75",1
"524.70",1
"5235.94",1
"523.83",1
"5212.04",1
"52.94",1
"52.92",1
"52.75",1
"52.74",1
"52.73",1
"52.66",1
"52.62",1
"52.39",1
"52.24",1
"52.23",1
"52.17",1
"52.14",1
"52.09",1
"52.04",1
"519.87",1
"519.02",1
"517.40",1
"516.27",1
"515.37",1
"515.28",1
"512.47",1
"511.68",1
"51.90",1
"51.89",1
"51.88",1
"51.87",1
"51.84",1
"51.76",1
"51.58",1
"51.48",1
"51.44",1
"51.41",1
"51.38",1
"51.30",1
"51.25",1
"51.20",1
"51.17",1
"51.04",1
"51.01",1
"509.43",1
"508.49",1
"507.45",1
"506.75",1
"506.68",1
"506.47",1
"504.84",1
"504.70",1
"503.69",1
"501.91",1
"5008.04",1
"500.38",1
"50.86",1
"50.85",1
"50.80",1
"50.79",1
"50.76",1
"50.68",1
"50.67",1
"50.59",1
"50.46",1
"50.45",1
"50.42",1
"50.39",1
"50.35",1
"50.33",1
"50.05",1
"498.87",1
"498.43",1
"498.25",1
"497.10",1
"4953.73",1
"494.20",1
"4930.43",1
"493.21",1
"492.52",1
"4917.41",1
"491.55",1
"490.37",1
"49.93",1
"49.90",1
"49.84",1
"49.81",1
"49.79",1
"49.78",1
"49.62",1
"49.44",1
"49.35",1
"49.29",1
"49.15",1
"49.07",1
"49.05",1
"49.03",1
"488.61",1
"486.87",1
"486.81",1
"485.82",1
"484.21",1
"484.01",1
"483.48",1
"482.09",1
"480.94",1
"480.74",1
"480.06",1
"48.85",1
"48.66",1
"48.56",1
"48.48",1
"48.43",1
"48.40",1
"48.26",1
"48.25",1
"479.96",1
"479.60",1
"479.04",1
"478.33",1
"477.87",1
"477.73",1
"477.32",1
"477.20",1
"476.81",1
"476.01",1
"475.22",1
"474.53",1
"473.70",1
"473.57",1
"473.43",1
"472.92",1
"472.41",1
"471.83",1
"471.66",1
"471.60",1
"471.21",1
"47.97",1
"47.83",1
"47.79",1
"47.72",1
"47.71",1
"47.66",1
"47.55",1
"47.49",1
"47.45",1
"47.30",1
"47.28",1
"47.15",1
"47.05",1
"46951.17",1
"469.44",1
"468.87",1
"468.79",1
"468.14",1
"467.90",1
"467.09",1
"466.75",1
"466.42",1
"465.93",1
"465.65",1
"465.12",1
"464.66",1
"463.57",1
"463.14",1
"461.61",1
"461.29",1
"4604.69",1
"460.83",1
"46.96",1
"46.88",1
"46.82",1
"46.61",1
"46.58",1
"46.55",1
"46.48",1
"46.39",1
"46.34",1
"46.17",1
"46.15",1
"46.13",1
"46.11",1
"46.00",1
"458.96",1
"458.73",1
"456.61",1
"456.34",1
"455.36",1
"4541.30",1
"4537.71",1
"453.97",1
"453.90",1
"453.54",1
"453.36",1
"452.95",1
"452.20",1
"452.08",1
"451.98",1
"451.34",1
"451.27",1
"451.07",1
"45.89",1
"45.55",1
"45.41",1
"45.39",1
"45.28",1
"45.27",1
"45.20",1
"45.16",1
"45.11",1
"45.00",1
"448.90",1
"448.71",1
"448.39",1
"447.49",1
"447.36",1
"446.08",1
"445.34",1
"443.89",1
"440.90",1
"440.15",1
"44.83",1
"44.81",1
"44.75",1
"44.70",1
"44.69",1
"44.53",1
"44.28",1
"44.04",1
"439.91",1
"439.51",1
"439.42",1
"439.35",1
"439.29",1
"437.86",1
"437.53",1
"437.13",1
"436.55",1
"436.35",1
"435.15",1
"434.28",1
"433.85",1
"433.84",1
"433.46",1
"4323.63",1
"432.50",1
"431.12",1
"431.03",1
"430.42",1
"430.26",1
"43.63",1
"43.43",1
"43.07",1
"43.01",1
"4296.33",1
"429.92",1
"428.58",1
"428.32",1
"427.61",1
"426.27",1
"426.04",1
"425.00",1
"424.86",1
"424.16",1
"424.04",1
"422.52",1
"4212.33",1
"421.84",1
"421.52",1
"421.32",1
"42.75",1
"42.74",1
"42.25",1
"419.91",1
"417.38",1
"417.27",1
"416.98",1
"416.64",1
"4147.91",1
"414.98",1
"414.64",1
"413.58",1
"411.22",1
"411.10",1
"410.26",1
"41.88",1
"41.77",1
"41.51",1
"41.38",1
"41.09",1
"409.81",1
"408.71",1
"406.47",1
"406.35",1
"406.02",1
"405.85",1
"405.71",1
"405.39",1
"405.10",1
"404.93",1
"4037.42",1
"403.54",1
"403.26",1
"403.25",1
"402.84",1
"401.96",1
"40.72",1
"40.50",1
"399.96",1
"399.40",1
"398.91",1
"398.41",1
"398.36",1
"398.34",1
"397.64",1
"397.28",1
"396.76",1
"396.70",1
"396.31",1
"395.62",1
"395.54",1
"395.31",1
"394.70",1
"393.46",1
"392.65",1
"3914.45",1
"391.48",1
"391.13",1
"390.76",1
"390.54",1
"39.37",1
"3892.50",1
"389.24",1
"389.00",1
"387.59",1
"387.24",1
"387.08",1
"386.92",1
"386.50",1
"386.46",1
"384.05",1
"384.02",1
"384.01",1
"3839.94",1
"383.48",1
"383.42",1
"383.21",1
"382.97",1
"382.93",1
"382.89",1
"382.60",1
"382.49",1
"382.35",1
"382.19",1
"3819.06",1
"381.48",1
"381.34",1
"380.86",1
"380.83",1
"380.08",1
"38.97",1
"38.89",1
"38.78",1
"3794.80",1
"379.60",1
"379.47",1
"37673.29",1
"376.58",1
"376.08",1
"375.94",1
"375.36",1
"3746.34",1
"374.23",1
"3736.82",1
"373.83",1
"373.56",1
"373.26",1
"373.02",1
"372.72",1
"372.39",1
"371.60",1
"371.15",1
"371.07",1
"371.06",1
"370.82",1
"370.37",1
"369.57",1
"369.50",1
"369.20",1
"368.76",1
"368.70",1
"367.54",1
"366.88",1
"366.85",1
"366.80",1
"366.54",1
"366.01",1
"365.37",1
"365.32",1
"364.56",1
"364.10",1
"364.01",1
"363.23",1
"362.52",1
"361.75",1
"361.49",1
"361.43",1
"360.87",1
"360.25",1
"359.75",1
"359.55",1
"359.20",1
"359.17",1
"359.10",1
"358.95",1
"358.66",1
"358.49",1
"358.03",1
"3573.13",1
"357.78",1
"357.23",1
"356.76",1
"356.57",1
"354.70",1
"354.62",1
"354.20",1
"354.12",1
"353.97",1
"353.91",1
"353.69",1
"352.73",1
"352.44",1
"352.23",1
"351.62",1
"351.58",1
"350.85",1
"350.75",1
"350.53",1
"350.33",1
"350.11",1
"349.68",1
"348.47",1
"348.45",1
"347.92",1
"347.70",1
"347.28",1
"346.94",1
"346.85",1
"346.63",1
"346.51",1
"346.33",1
"3458.79",1
"345.94",1
"345.58",1
"345.50",1
"345.24",1
"345.18",1
"345.17",1
"344.84",1
"344.74",1
"344.52",1
"344.01",1
"343.83",1
"343.38",1
"343.25",1
"3425.26",1
"342.53",1
"342.47",1
"341.95",1
"341.15",1
"340.95",1
"340.71",1
"340.63",1
"340.40",1
"339.95",1
"339.66",1
"339.63",1
"339.26",1
"338.58",1
"338.57",1
"338.33",1
"338.16",1
"337.89",1
"337.85",1
"337.50",1
"337.49",1
"337.40",1
"336.85",1
"336.27",1
"336.13",1
"335.87",1
"335.27",1
"334.98",1
"334.86",1
"333.93",1
"333.19",1
"333.16",1
"333.07",1
"332.88",1
"332.79",1
"332.69",1
"332.61",1
"332.08",1
"331.95",1
"331.92",1
"331.79",1
"331.57",1
"331.19",1
"330.39",1
"330.28",1
"3296.49",1
"329.87",1
"329.38",1
"329.11",1
"329.09",1
"3284.17",1
"328.83",1
"328.77",1
"328.70",1
"328.39",1
"328.34",1
"327.57",1
"327.46",1
"327.32",1
"327.16",1
"327.12",1
"326.71",1
"326.50",1
"326.37",1
"326.00",1
"3252.79",1
"325.30",1
"325.01",1
"3246.57",1
"324.98",1
"324.87",1
"324.43",1
"324.39",1
"323.53",1
"323.27",1
"323.26",1
"323.07",1
"322.92",1
"322.55",1
"322.52",1
"322.23",1
"321.37",1
"321.33",1
"321.30",1
"321.04",1
"320.52",1
"320.49",1
"320.28",1
"320.23",1
"320.17",1
"3191.92",1
"319.42",1
"319.27",1
"319.26",1
"319.17",1
"318.45",1
"318.29",1
"3177.55",1
"317.94",1
"317.70",1
"317.38",1
"316.96",1
"316.95",1
"316.91",1
"316.71",1
"316.65",1
"316.34",1
"316.08",1
"316.04",1
"316.03",1
"315.96",1
"315.81",1
"315.79",1
"315.65",1
"315.62",1
"315.18",1
"315.16",1
"3143.14",1
"314.89",1
"314.87",1
"314.71",1
"314.29",1
"314.28",1
"313.82",1
"313.67",1
"313.50",1
"313.19",1
"313.18",1
"312.79",1
"312.36",1
"312.33",1
"312.29",1
"312.10",1
"311.77",1
"311.60",1
"311.24",1
"311.22",1
"3108.53",1
"310.93",1
"310.86",1
"310.74",1
"310.66",1
"310.62",1
"310.52",1
"310.44",1
"310.41",1
"310.23",1
"3090.65",1
"3090.63",1
"309.88",1
"309.43",1
"308.81",1
"307.72",1
"307.71",1
"307.66",1
"307.47",1
"306.98",1
"306.89",1
"306.80",1
"306.75",1
"306.73",1
"305.92",1
"305.78",1
"305.64",1
"305.56",1
"305.19",1
"304.99",1
"304.74",1
"304.65",1
"304.50",1
"304.28",1
"303.95",1
"303.68",1
"303.62",1
"303.51",1
"303.33",1
"3027.19",1
"3021.31",1
"302.38",1
"302.04",1
"301.60",1
"301.49",1
"301.33",1
"301.07",1
"300.79",1
"300.62",1
"300.56",1
"300.10",1
"300.07",1
"299.72",1
"299.70",1
"299.66",1
"299.47",1
"299.30",1
"299.18",1
"299.14",1
"298.36",1
"298.09",1
"298.08",1
"298.00",1
"297.99",1
"297.75",1
"297.66",1
"297.60",1
"2969.16",1
"296.54",1
"296.40",1
"296.38",1
"296.30",1
"296.25",1
"296.21",1
"295.84",1
"295.81",1
"295.78",1
"295.30",1
"295.03",1
"2942.63",1
"294.94",1
"294.82",1
"294.71",1
"294.66",1
"294.65",1
"294.32",1
"294.05",1
"293.77",1
"293.58",1
"293.26",1
"293.22",1
"292.30",1
"292.23",1
"292.21",1
"292.04",1
"291.74",1
"291.13",1
"291.07",1
"291.03",1
"290.63",1
"290.33",1
"290.30",1
"290.15",1
"290.08",1
"289.86",1
"289.81",1
"289.63",1
"289.33",1
"288.97",1
"288.60",1
"288.48",1
"288.32",1
"287.59",1
"287.55",1
"287.05",1
"286.14",1
"286.13",1
"285.57",1
"285.44",1
"285.28",1
"285.15",1
"284.75",1
"284.71",1
"284.07",1
"284.03",1
"282.91",1
"282.42",1
"281.75",1
"281.63",1
"281.57",1
"281.38",1
"281.36",1
"281.30",1
"281.02",1
"2805.30",1
"2801.66",1
"280.70",1
"280.65",1
"280.62",1
"280.45",1
"280.10",1
"279.94",1
"279.54",1
"279.45",1
"279.42",1
"279.36",1
"279.29",1
"279.16",1
"278.45",1
"278.42",1
"278.29",1
"278.20",1
"278.11",1
"2778.95",1
