"comm_zip","Count"
"0.2592",56
"0.2586",56
"0.2452",56
"0.2319",56
"0.2212",56
"0.1942",56
"0.1817",56
"0.1565",56
"0.1504",56
"0.1349",56
"0.1301",56
"0.1169",56
"0.1092",56
"0.1062",56
"0.1008",56
"0.0811",56
"0.0705",56
"0.0638",56
"0.0617",56
"0.0593",56
"0.0477",56
"0.0465",56
"0.0328",56
"0.0324",56
"0.0298",56
"0.0282",56
"0.0195",56
"0.0171",56
"0.0040",56
"1.2156",55
"1.0680",55
"0.9783",55
"0.9230",55
"0.8832",55
"0.8774",55
"0.8276",55
"0.8148",55
"0.7428",55
"0.7308",55
"0.6814",55
"0.6458",55
"0.6354",55
"0.6216",55
"0.6069",55
"0.6024",55
"0.5787",55
"0.5648",55
"0.5476",55
"0.5268",55
"0.5242",55
"0.5194",55
"0.5100",55
"0.4831",55
"0.4766",55
"0.4656",55
"0.4284",55
"0.3711",55
"0.3704",55
"0.3666",55
"0.3092",55
"0.2825",55
"0.2650",55
"0.2610",55
"0.2398",55
"0.2376",55
"0.1865",55
"0.1616",55
"0.1551",55
"0.1511",55
"0.1417",55
"0.1215",55
"0.1146",55
"0.0927",55
"0.0866",55
"0.0538",55
"0.0526",55
"0.0506",55
"0.0464",55
"0.0380",55
"0.0374",55
"0.0306",55
"0.0096",55
"0.0059",55
"1.5384",54
"1.5333",54
"0.8203",54
"0.8135",54
"0.7859",54
"0.7742",54
"0.6988",54
"0.6972",54
"0.6818",54
"0.6085",54
"0.5960",54
"0.5880",54
"0.5688",54
"0.5586",54
"0.5157",54
"0.5124",54
"0.4956",54
"0.4857",54
"0.4836",54
"0.4652",54
"0.4600",54
"0.4495",54
"0.4466",54
"0.3393",54
"0.3200",54
"0.3154",54
"0.3046",54
"0.3024",54
"0.2903",54
"0.2332",54
"0.2297",54
"0.2143",54
"0.1919",54
"0.1888",54
"0.1620",54
"0.1494",54
"0.1140",54
"0.1101",54
"0.0569",54
"0.0563",54
"0.0172",54
"0.0151",54
"0.0043",54
"2.1428",53
"0.9756",53
"0.9720",53
"0.9364",53
"0.9226",53
"0.7754",53
"0.7740",53
"0.7451",53
"0.7120",53
"0.7062",53
"0.6192",53
"0.6135",53
"0.4940",53
"0.4530",53
"0.4496",53
"0.4184",53
"0.4125",53
"0.4035",53
"0.3732",53
"0.3693",53
"0.3420",53
"0.3006",53
"0.2677",53
"0.2422",53
"0.2339",53
"0.2255",53
"0.1666",53
"0.1627",53
"0.1569",53
"0.1559",53
"0.1512",53
"0.1339",53
"0.1180",53
"0.1121",53
"0.1115",53
"0.1044",53
"0.1018",53
"0.0664",53
"0.0610",53
"0.0604",53
"0.0574",53
"0.0344",53
"0.0170",53
"0.0139",53
"0.0048",53
"0.0046",53
"1.1018",52
"1.0980",52
"1.0332",52
"0.9440",52
"0.6860",52
"0.6765",52
"0.6608",52
"0.6582",52
"0.6464",52
"0.6418",52
"0.6394",52
"0.6270",52
"0.5660",52
"0.5404",52
"0.5115",52
"0.4899",52
"0.4752",52
"0.4521",52
"0.3812",52
"0.3735",52
"0.3570",52
"0.2864",52
"0.2721",52
"0.2718",52
"0.2544",52
"0.2524",52
"0.2351",52
"0.2228",52
"0.2176",52
"0.2140",52
"0.2090",52
"0.1958",52
"0.1937",52
"0.1826",52
"0.1798",52
"0.1714",52
"0.1575",52
"0.1292",52
"0.1258",52
"0.1036",52
"0.0982",52
"0.0957",52
"0.0856",52
"0.0585",52
"0.0545",52
"0.0416",52
"0.0291",52
"0.0029",52
"1.2288",51
"0.9660",51
"0.9270",51
"0.8492",51
"0.8192",51
"0.7911",51
"0.7516",51
"0.7231",51
"0.7045",51
"0.6750",51
"0.6620",51
"0.6538",51
"0.6364",51
"0.5916",51
"0.5897",51
"0.5850",51
"0.5793",51
"0.5632",51
"0.5451",51
"0.5370",51
"0.5184",51
"0.5016",51
"0.4737",51
"0.4619",51
"0.4401",51
"0.4182",51
"0.3894",51
"0.3760",51
"0.3724",51
"0.3542",51
"0.3498",51
"0.3240",51
"0.2617",51
"0.2565",51
"0.2208",51
"0.2131",51
"0.1978",51
"0.1912",51
"0.1760",51
"0.1341",51
"0.1326",51
"0.1045",51
"0.1016",51
"0.0835",51
"0.0558",51
"0.0543",51
"0.0360",51
"0.0342",51
"0.0322",51
"1.3000",50
"1.2264",50
"1.2174",50
"1.0908",50
"1.0356",50
"0.9630",50
"0.8620",50
"0.8500",50
"0.7964",50
"0.7932",50
"0.7900",50
"0.7725",50
"0.7680",50
"0.7538",50
"0.7266",50
"0.7220",50
"0.7115",50
"0.7000",50
"0.6496",50
"0.6276",50
"0.5910",50
"0.5490",50
"0.5418",50
"0.5394",50
"0.4947",50
"0.4680",50
"0.4424",50
"0.4270",50
"0.4250",50
"0.4212",50
"0.4208",50
"0.4037",50
"0.3860",50
"0.3852",50
"0.3706",50
"0.3563",50
"0.3526",50
"0.3193",50
"0.3117",50
"0.3018",50
"0.3014",50
"0.3002",50
"0.2947",50
"0.2816",50
"0.2780",50
"0.2730",50
"0.2708",50
"0.2388",50
"0.2178",50
"0.2042",50
"0.2030",50
"0.2016",50
"0.1841",50
"0.1786",50
"0.1702",50
"0.1582",50
"0.1529",50
"0.1423",50
"0.1304",50
"0.1296",50
"0.1073",50
"0.0946",50
"0.0907",50
"0.0883",50
"0.0838",50
"0.0827",50
"0.0618",50
"0.0596",50
"0.0554",50
"0.0450",50
"0.0436",50
"0.0382",50
"0.0343",50
"0.0201",50
"0.0113",50
"0.0023",50
"9.0000",49
"6.0000",49
"3.5000",49
"1.6000",49
"1.2642",49
"1.1304",49
"1.0528",49
"0.9744",49
"0.9204",49
"0.9174",49
"0.8554",49
"0.8008",49
"0.7902",49
"0.7612",49
"0.7496",49
"0.6894",49
"0.6590",49
"0.6452",49
"0.6184",49
"0.6168",49
"0.5964",49
"0.5594",49
"0.5122",49
"0.5068",49
"0.4732",49
"0.4668",49
"0.4584",49
"0.4467",49
"0.4368",49
"0.4332",49
"0.4234",49
"0.4153",49
"0.4103",49
"0.3934",49
"0.3533",49
"0.3443",49
"0.3418",49
"0.3368",49
"0.3222",49
"0.3174",49
"0.3104",49
"0.2991",49
"0.2874",49
"0.2856",49
"0.2810",49
"0.2648",49
"0.2594",49
"0.2340",49
"0.2320",49
"0.2267",49
"0.1725",49
"0.1696",49
"0.1465",49
"0.1452",49
"0.1159",49
"0.0901",49
"0.0541",49
"0.0536",49
"0.0496",49
"0.0452",49
"0.0366",49
"0.0287",49
"0.0267",49
"0.0155",49
"0.0129",49
"0.0072",49
"1.6332",48
"1.3125",48
"1.0816",48
"0.9714",48
"0.9070",48
"0.8652",48
"0.8016",48
"0.7868",48
"0.7584",48
"0.7330",48
"0.7218",48
"0.6923",48
"0.6798",48
"0.6125",48
"0.5896",48
"0.5628",48
"0.5154",48
"0.5136",48
"0.5067",48
"0.4852",48
"0.4710",48
"0.4704",48
"0.4425",48
"0.4398",48
"0.4330",48
"0.4242",48
"0.4236",48
"0.4188",48
"0.3986",48
"0.3983",48
"0.3843",48
"0.3789",48
"0.3434",48
"0.3409",48
"0.3318",48
"0.3216",48
"0.3098",48
"0.3021",48
"0.2930",48
"0.2870",48
"0.2853",48
"0.2703",48
"0.2404",48
"0.2390",48
"0.2358",48
"0.2236",48
"0.2220",48
"0.2047",48
"0.1524",48
"0.1507",48
"0.1170",48
"0.1032",48
"0.0961",48
"0.0945",48
"0.0937",48
"0.0790",48
"0.0757",48
"0.0447",48
"0.0417",48
"0.0319",48
"0.0271",48
"0.0227",48
"0.0163",48
"1.2414",47
"1.2120",47
"1.1520",47
"1.0903",47
"0.8844",47
"0.8462",47
"0.8400",47
"0.8120",47
"0.7988",47
"0.7818",47
"0.7634",47
"0.7508",47
"0.7290",47
"0.7272",47
"0.7182",47
"0.7133",47
"0.6510",47
"0.6296",47
"0.6048",47
"0.5823",47
"0.5568",47
"0.5103",47
"0.4692",47
"0.4632",47
"0.4328",47
"0.4150",47
"0.4024",47
"0.3733",47
"0.3492",47
"0.3462",47
"0.3375",47
"0.3290",47
"0.3242",47
"0.3180",47
"0.3075",47
"0.2660",47
"0.2598",47
"0.2528",47
"0.2273",47
"0.2269",47
"0.2243",47
"0.2219",47
"0.2209",47
"0.2197",47
"0.2091",47
"0.1842",47
"0.1833",47
"0.1650",47
"0.0947",47
"0.0557",47
"0.0540",47
"0.0478",47
"0.0395",47
"0.0275",47
"0.0251",47
"0.0111",47
"1.2144",46
"1.1656",46
"1.0958",46
"1.0761",46
"1.0488",46
"1.0164",46
"0.9189",46
"0.8928",46
"0.8888",46
"0.8214",46
"0.7686",46
"0.7576",46
"0.7524",46
"0.6807",46
"0.6804",46
"0.6768",46
"0.6716",46
"0.6172",46
"0.6156",46
"0.5521",46
"0.5040",46
"0.4862",46
"0.4410",46
"0.4341",46
"0.4268",46
"0.4141",46
"0.4105",46
"0.4032",46
"0.3864",46
"0.3686",46
"0.3624",46
"0.3604",46
"0.3550",46
"0.3528",46
"0.3350",46
"0.3148",46
"0.2968",46
"0.2964",46
"0.2789",46
"0.2596",46
"0.2580",46
"0.2510",46
"0.2356",46
"0.2336",46
"0.2313",46
"0.2123",46
"0.2096",46
"0.1915",46
"0.1866",46
"0.1777",46
"0.1510",46
"0.1457",46
"0.1400",46
"0.1397",46
"0.1310",46
"0.1142",46
"0.1074",46
"0.0893",46
"0.0810",46
"0.0792",46
"0.0730",46
"0.0727",46
"0.0711",46
"0.0662",46
"0.0645",46
"0.0624",46
"0.0555",46
"0.0544",46
"0.0350",46
"0.0260",46
"0.0178",46
"0.0157",46
"1.7052",45
"1.2740",45
"1.2672",45
"1.1803",45
"1.1293",45
"1.0040",45
"0.9410",45
"0.9378",45
"0.9240",45
"0.8616",45
"0.8293",45
"0.8286",45
"0.8283",45
"0.7915",45
"0.7586",45
"0.7416",45
"0.7284",45
"0.7170",45
"0.7080",45
"0.6976",45
"0.6776",45
"0.6633",45
"0.6576",45
"0.6226",45
"0.6018",45
"0.5984",45
"0.5836",45
"0.5391",45
"0.5376",45
"0.4865",45
"0.4800",45
"0.4728",45
"0.4667",45
"0.4630",45
"0.4392",45
"0.4249",45
"0.4246",45
"0.4209",45
"0.4167",45
"0.4126",45
"0.4044",45
"0.3876",45
"0.3862",45
"0.3796",45
"0.3531",45
"0.3523",45
"0.3412",45
"0.3348",45
"0.3226",45
"0.3067",45
"0.2938",45
"0.2862",45
"0.2473",45
"0.2331",45
"0.2266",45
"0.2251",45
"0.2159",45
"0.2107",45
"0.2104",45
"0.2081",45
"0.2052",45
"0.1991",45
"0.1989",45
"0.1668",45
"0.1659",45
"0.1591",45
"0.1480",45
"0.1335",45
"0.1281",45
"0.1201",45
"0.0929",45
"0.0649",45
"0.0340",45
"0.0233",45
"0.0130",45
"2.1960",44
"1.5792",44
"1.4256",44
"1.0968",44
"1.0486",44
"0.8512",44
"0.8358",44
"0.8196",44
"0.8176",44
"0.8070",44
"0.7854",44
"0.7148",44
"0.6893",44
"0.6389",44
"0.6330",44
"0.6160",44
"0.6038",44
"0.5975",44
"0.5832",44
"0.5736",44
"0.5507",44
"0.5432",44
"0.5313",44
"0.4968",44
"0.4902",44
"0.4878",44
"0.4696",44
"0.4688",44
"0.4601",44
"0.4512",44
"0.4474",44
"0.4455",44
"0.4438",44
"0.4408",44
"0.4374",44
"0.4280",44
"0.4230",44
"0.4128",44
"0.4052",44
"0.3901",44
"0.3790",44
"0.3707",44
"0.3592",44
"0.3448",44
"0.3297",44
"0.3088",44
"0.3009",44
"0.2990",44
"0.2971",44
"0.2791",44
"0.2725",44
"0.2709",44
"0.2639",44
"0.2563",44
"0.2469",44
"0.2098",44
"0.2038",44
"0.1847",44
"0.1770",44
"0.1768",44
"0.1562",44
"0.1427",44
"0.1407",44
"0.1112",44
"0.1026",44
"0.1003",44
"0.0935",44
"0.0849",44
"0.0822",44
"0.0816",44
"0.0755",44
"0.0582",44
"0.0562",44
"0.0520",44
"0.0501",44
"0.0440",44
"0.0346",44
"0.0345",44
"0.0216",44
"0.0067",44
"1.3635",43
"1.3556",43
"1.3440",43
"1.2738",43
"1.1310",43
"1.1130",43
"1.0952",43
"1.0938",43
"1.0560",43
"1.0200",43
"0.9828",43
"0.9792",43
"0.9540",43
"0.8623",43
"0.7848",43
"0.7776",43
"0.7491",43
"0.7432",43
"0.7380",43
"0.7277",43
"0.7139",43
"0.6588",43
"0.6540",43
"0.6512",43
"0.6466",43
"0.6448",43
"0.6443",43
"0.6441",43
"0.6380",43
"0.6040",43
"0.5650",43
"0.5571",43
"0.5536",43
"0.5286",43
"0.5263",43
"0.5226",43
"0.4952",43
"0.4932",43
"0.4676",43
"0.4662",43
"0.4388",43
"0.4304",43
"0.4294",43
"0.4033",43
"0.3960",43
"0.3795",43
"0.3752",43
"0.3727",43
"0.3716",43
"0.3657",43
"0.3430",43
"0.3256",43
"0.3218",43
"0.3121",43
"0.3019",43
"0.3004",43
"0.2920",43
"0.2690",43
"0.2684",43
"0.2666",43
"0.2588",43
"0.2547",43
"0.2365",43
"0.2328",43
"0.2306",43
"0.2029",43
"0.2010",43
"0.1401",43
"0.1388",43
"0.1246",43
"0.1189",43
"0.1157",43
"0.0984",43
"0.0894",43
"0.0720",43
"0.0670",43
"0.0514",43
"0.0393",43
"0.0377",43
"0.0370",43
"0.0308",43
"0.0301",43
"0.0280",43
"0.0095",43
"0.0028",43
"2.2581",42
"1.8620",42
"1.6364",42
"1.5200",42
"1.2972",42
"1.2558",42
"1.1412",42
"1.1312",42
"1.0881",42
"1.0800",42
"0.9872",42
"0.9636",42
"0.9525",42
"0.9474",42
"0.9194",42
"0.9136",42
"0.8484",42
"0.8080",42
"0.8076",42
"0.7778",42
"0.7656",42
"0.7518",42
"0.7400",42
"0.7181",42
"0.7096",42
"0.7037",42
"0.6258",42
"0.6128",42
"0.5980",42
"0.5670",42
"0.5655",42
"0.5640",42
"0.5464",42
"0.4965",42
"0.4918",42
"0.4638",42
"0.4461",42
"0.4380",42
"0.4355",42
"0.4344",42
"0.4240",42
"0.4173",42
"0.3976",42
"0.3880",42
"0.3772",42
"0.3763",42
"0.3680",42
"0.3127",42
"0.3105",42
"0.3051",42
"0.2954",42
"0.2517",42
"0.2334",42
"0.2276",42
"0.2265",42
"0.2182",42
"0.1712",42
"0.1697",42
"0.1669",42
"0.1229",42
"0.1038",42
"0.1017",42
"0.0959",42
"0.0851",42
"0.0708",42
"0.0702",42
"0.0684",42
"0.0552",42
"0.0462",42
"0.0441",42
"21.4434",41
"1.7142",41
"1.6365",41
"1.6016",41
"1.4820",41
"1.1388",41
"1.0941",41
"1.0909",41
"1.0808",41
"1.0590",41
"1.0090",41
"0.9908",41
"0.8472",41
"0.8448",41
"0.7928",41
"0.7793",41
"0.7600",41
"0.7078",41
"0.6990",41
"0.6971",41
"0.6688",41
"0.6552",41
"0.6550",41
"0.6207",41
"0.6174",41
"0.6157",41
"0.5942",41
"0.5885",41
"0.5400",41
"0.5384",41
"0.5291",41
"0.5120",41
"0.5052",41
"0.4979",41
"0.4868",41
"0.4854",41
"0.4802",41
"0.4705",41
"0.4684",41
"0.4527",41
"0.4420",41
"0.4414",41
"0.4272",41
"0.4094",41
"0.4031",41
"0.3788",41
"0.3776",41
"0.3755",41
"0.3754",41
"0.3729",41
"0.3703",41
"0.3564",41
"0.3551",41
"0.3546",41
"0.3544",41
"0.3404",41
"0.3236",41
"0.3188",41
"0.3091",41
"0.2742",41
"0.2286",41
"0.2218",41
"0.2124",41
"0.2088",41
"0.2004",41
"0.1850",41
"0.1823",41
"0.1793",41
"0.1774",41
"0.1704",41
"0.1547",41
"0.1496",41
"0.1416",41
"0.1162",41
"0.1139",41
"0.1123",41
"0.1049",41
"0.0902",41
"0.0595",41
"0.0561",41
"0.0307",41
"0.0303",41
"0.0296",41
"0.0166",41
"1.8832",40
"1.6665",40
"1.5294",40
"1.3824",40
"1.3580",40
"1.2948",40
"1.2941",40
"1.2344",40
"1.2090",40
"1.1946",40
"1.1519",40
"1.1340",40
"1.1083",40
"1.0490",40
"1.0464",40
"1.0290",40
"0.9978",40
"0.9333",40
"0.9176",40
"0.8827",40
"0.8664",40
"0.8130",40
"0.7334",40
"0.7294",40
"0.7011",40
"0.6978",40
"0.6910",40
"0.6584",40
"0.6385",40
"0.6369",40
"0.6232",40
"0.5959",40
"0.5800",40
"0.5784",40
"0.5740",40
"0.5614",40
"0.5573",40
"0.5344",40
"0.5174",40
"0.5064",40
"0.5049",40
"0.4951",40
"0.4928",40
"0.4895",40
"0.4480",40
"0.4062",40
"0.4060",40
"0.3920",40
"0.3878",40
"0.3866",40
"0.3799",40
"0.3785",40
"0.3576",40
"0.3309",40
"0.3308",40
"0.3258",40
"0.3179",40
"0.3165",40
"0.3119",40
"0.3102",40
"0.2792",40
"0.2728",40
"0.2715",40
"0.2584",40
"0.2494",40
"0.2470",40
"0.2283",40
"0.2259",40
"0.2211",40
"0.2204",40
"0.2189",40
"0.2166",40
"0.2056",40
"0.1943",40
"0.1654",40
"0.1602",40
"0.1572",40
"0.1537",40
"0.1488",40
"0.1367",40
"0.1231",40
"0.1221",40
"0.1030",40
"0.0970",40
"0.0923",40
"0.0834",40
"0.0787",40
"0.0297",40
"0.0294",40
"0.0261",40
"1.8180",39
"1.5508",39
"1.4255",39
"1.4022",39
"1.2404",39
"1.1827",39
"1.1441",39
"1.1364",39
"1.1210",39
"1.0601",39
"1.0296",39
"0.8990",39
"0.8746",39
"0.8682",39
"0.8640",39
"0.8613",39
"0.7774",39
"0.7458",39
"0.7365",39
"0.6886",39
"0.6754",39
"0.6520",39
"0.6218",39
"0.6181",39
"0.6129",39
"0.6010",39
"0.5978",39
"0.5929",39
"0.5894",39
"0.5789",39
"0.5748",39
"0.5657",39
"0.5574",39
"0.5479",39
"0.5475",39
"0.5439",39
"0.5379",39
"0.5342",39
"0.5256",39
"0.5204",39
"0.5201",39
"0.5081",39
"0.4942",39
"0.4920",39
"0.4824",39
"0.4816",39
"0.4781",39
"0.4669",39
"0.4660",39
"0.4403",39
"0.4348",39
"0.4252",39
"0.4168",39
"0.3979",39
"0.3968",39
"0.3951",39
"0.3944",39
"0.3932",39
"0.3838",39
"0.3640",39
"0.3596",39
"0.3577",39
"0.3508",39
"0.3280",39
"0.3238",39
"0.3125",39
"0.3063",39
"0.3037",39
"0.3035",39
"0.3016",39
"0.3008",39
"0.2987",39
"0.2941",39
"0.2891",39
"0.2889",39
"0.2760",39
"0.2745",39
"0.2649",39
"0.2647",39
"0.2582",39
"0.2409",39
"0.2385",39
"0.2238",39
"0.2055",39
"0.1910",39
"0.1883",39
"0.1647",39
"0.1378",39
"0.1377",39
"0.1370",39
"0.1363",39
"0.1313",39
"0.1240",39
"0.1013",39
"0.0924",39
"0.0909",39
"0.0742",39
"0.0733",39
"0.0577",39
"0.0475",39
"0.0415",39
"0.0123",39
"0.0080",39
"21.0613",38
"1.7460",38
"1.5435",38
"1.4976",38
"1.2204",38
"1.2138",38
"1.1840",38
"1.1429",38
"1.1244",38
"0.9546",38
"0.9524",38
"0.9462",38
"0.7770",38
"0.7678",38
"0.7650",38
"0.7454",38
"0.7110",38
"0.7030",38
"0.6884",38
"0.6760",38
"0.6692",38
"0.6680",38
"0.6465",38
"0.6405",38
"0.6358",38
"0.6240",38
"0.6148",38
"0.6016",38
"0.5715",38
"0.5591",38
"0.5562",38
"0.5392",38
"0.5298",38
"0.5278",38
"0.5192",38
"0.5089",38
"0.4938",38
"0.4883",38
"0.4845",38
"0.4487",38
"0.4384",38
"0.4178",38
"0.4080",38
"0.4002",38
"0.3820",38
"0.3794",38
"0.3730",38
"0.3594",38
"0.3502",38
"0.3340",38
"0.3255",38
"0.3204",38
"0.3176",38
"0.3160",38
"0.2989",38
"0.2988",38
"0.2953",38
"0.2918",38
"0.2890",38
"0.2833",38
"0.2796",38
"0.2723",38
"0.2601",38
"0.2373",38
"0.2372",38
"0.2119",38
"0.2087",38
"0.2053",38
"0.1994",38
"0.1911",38
"0.1808",38
"0.1630",38
"0.1603",38
"0.1456",38
"0.1372",38
"0.1273",38
"0.1138",38
"0.0998",38
"0.0761",38
"0.0759",38
"0.0753",38
"0.0728",38
"0.0459",38
"0.0402",38
"8.0000",37
"21.5496",37
"2.0001",37
"1.8750",37
"1.6380",37
"1.6344",37
"1.5682",37
"1.4104",37
"1.4000",37
"1.3455",37
"1.3103",37
"1.2608",37
"1.2258",37
"1.1696",37
"1.1538",37
"1.1430",37
"1.1316",37
"1.1176",37
"1.1028",37
"1.0548",37
"0.9750",37
"0.9500",37
"0.9336",37
"0.9210",37
"0.9200",37
"0.8491",37
"0.8344",37
"0.8316",37
"0.8050",37
"0.7836",37
"0.7561",37
"0.7440",37
"0.7335",37
"0.7222",37
"0.7200",37
"0.7162",37
"0.7014",37
"0.7008",37
"0.6940",37
"0.6640",37
"0.6544",37
"0.6492",37
"0.6429",37
"0.6426",37
"0.6402",37
"0.6315",37
"0.6280",37
"0.6055",37
"0.5500",37
"0.5233",37
"0.5148",37
"0.5038",37
"0.4994",37
"0.4924",37
"0.4828",37
"0.4700",37
"0.4623",37
"0.4598",37
"0.4579",37
"0.4508",37
"0.4395",37
"0.4324",37
"0.3962",37
"0.3915",37
"0.3906",37
"0.3900",37
"0.3710",37
"0.3562",37
"0.3386",37
"0.3292",37
"0.3233",37
"0.3213",37
"0.3038",37
"0.2886",37
"0.2832",37
"0.2790",37
"0.2785",37
"0.2720",37
"0.2719",37
"0.2571",37
"0.2466",37
"0.2442",37
"0.2244",37
"0.2075",37
"0.2067",37
"0.1909",37
"0.1844",37
"0.1707",37
"0.1615",37
"0.1557",37
"0.1384",37
"0.1307",37
"0.1291",37
"0.1194",37
"0.1156",37
"0.1091",37
"0.1052",37
"0.1048",37
"0.1043",37
"0.1022",37
"0.0895",37
"0.0836",37
"0.0692",37
"0.0642",37
"0.0606",37
"0.0482",37
"0.0469",37
"0.0430",37
"0.0199",37
"0.0193",37
"21.7929",36
"2.2000",36
"19.2667",36
"1.8876",36
"1.5246",36
"1.4719",36
"1.1904",36
"1.1420",36
"1.1418",36
"1.0792",36
"1.0626",36
"1.0385",36
"0.9960",36
"0.9684",36
"0.8571",36
"0.8516",36
"0.8406",36
"0.8181",36
"0.8086",36
"0.7632",36
"0.7407",36
"0.7303",36
"0.7254",36
"0.7143",36
"0.6813",36
"0.6444",36
"0.6325",36
"0.6052",36
"0.5906",36
"0.5870",36
"0.5796",36
"0.5450",36
"0.5437",36
"0.5336",36
"0.5295",36
"0.5294",36
"0.5152",36
"0.5141",36
"0.5028",36
"0.5013",36
"0.4948",36
"0.4864",36
"0.4846",36
"0.4762",36
"0.4677",36
"0.4566",36
"0.4520",36
"0.4370",36
"0.4356",36
"0.4340",36
"0.4059",36
"0.4045",36
"0.3665",36
"0.3654",36
"0.3479",36
"0.3465",36
"0.3421",36
"0.3363",36
"0.3358",36
"0.3356",36
"0.3324",36
"0.3183",36
"0.3173",36
"0.3097",36
"0.3072",36
"0.3049",36
"0.3042",36
"0.2812",36
"0.2678",36
"0.2552",36
"0.2097",36
"0.2059",36
"0.2032",36
"0.1992",36
"0.1924",36
"0.1811",36
"0.1764",36
"0.1585",36
"0.1516",36
"0.1468",36
"0.1306",36
"0.0726",36
"0.0724",36
"0.0389",36
"0.0338",36
"0.0305",36
"0.0257",36
"0.0206",36
"0.0050",36
"4.5000",35
"2.4825",35
"18.4454",35
"1.8110",35
"1.4656",35
"1.4332",35
"1.4230",35
"1.3782",35
"1.3761",35
"1.1554",35
"1.1088",35
"1.0500",35
"1.0417",35
"1.0188",35
"1.0108",35
"0.9624",35
"0.9168",35
"0.8760",35
"0.8498",35
"0.8352",35
"0.8094",35
"0.8036",35
"0.7810",35
"0.7800",35
"0.7478",35
"0.7450",35
"0.7356",35
"0.7186",35
"0.7180",35
"0.6783",35
"0.6312",35
"0.6256",35
"0.6061",35
"0.5919",35
"0.5735",35
"0.5613",35
"0.5572",35
"0.5428",35
"0.5424",35
"0.5401",35
"0.5248",35
"0.5086",35
"0.4844",35
"0.4818",35
"0.4815",35
"0.4674",35
"0.4614",35
"0.4559",35
"0.4312",35
"0.4179",35
"0.4154",35
"0.4130",35
"0.3824",35
"0.3817",35
"0.3723",35
"0.3651",35
"0.3645",35
"0.3628",35
"0.3490",35
"0.3221",35
"0.2910",35
"0.2754",35
"0.2637",35
"0.2620",35
"0.2600",35
"0.2590",35
"0.2564",35
"0.2512",35
"0.2454",35
"0.2337",35
"0.2285",35
"0.2092",35
"0.1690",35
"0.1489",35
"0.1394",35
"0.0995",35
"0.0956",35
"0.0814",35
"0.0767",35
"0.0704",35
"0.0658",35
"0.0404",35
"0.0140",35
"0.0074",35
"0.0024",35
"2.3606",34
"1.6312",34
"1.5920",34
"1.5604",34
"1.5328",34
"1.4462",34
"1.4271",34
"1.4090",34
"1.2880",34
"1.2380",34
"1.1864",34
"1.1850",34
"1.1488",34
"1.1466",34
"1.0899",34
"1.0376",34
"0.9032",34
"0.8772",34
"0.8289",34
"0.7980",34
"0.7527",34
"0.7470",34
"0.7300",34
"0.7226",34
"0.6981",34
"0.6864",34
"0.6528",34
"0.5814",34
"0.5580",34
"0.5502",34
"0.5442",34
"0.5397",34
"0.5357",34
"0.5346",34
"0.5212",34
"0.5125",34
"0.4911",34
"0.4882",34
"0.4804",34
"0.4716",34
"0.4576",34
"0.4492",34
"0.4434",34
"0.4190",34
"0.4134",34
"0.3978",34
"0.3872",34
"0.3713",34
"0.3662",34
"0.3568",34
"0.3497",34
"0.3408",34
"0.3376",34
"0.3299",34
"0.3247",34
"0.3135",34
"0.3058",34
"0.2884",34
"0.2618",34
"0.2554",34
"0.2424",34
"0.2330",34
"0.2022",34
"0.1831",34
"0.1799",34
"0.1797",34
"0.1741",34
"0.1398",34
"0.0825",34
"0.0795",34
"0.0619",34
"0.0567",34
"0.0564",34
"0.0117",34
"0.0071",34
"3.7500",33
"2.0280",33
"19.3015",33
"1.7790",33
"1.5444",33
"1.5102",33
"1.5060",33
"1.4640",33
"1.4344",33
"1.3845",33
"1.3608",33
"1.3572",33
"1.3554",33
"1.3266",33
"1.2362",33
"1.1667",33
"1.1376",33
"1.1296",33
"1.0740",33
"1.0516",33
"1.0152",33
"0.9672",33
"0.9532",33
"0.9252",33
"0.9180",33
"0.8848",33
"0.8610",33
"0.8520",33
"0.8444",33
"0.8256",33
"0.8164",33
"0.8134",33
"0.8067",33
"0.8040",33
"0.7962",33
"0.7830",33
"0.7614",33
"0.7554",33
"0.7397",33
"0.7346",33
"0.7240",33
"0.7050",33
"0.6962",33
"0.6780",33
"0.6756",33
"0.6470",33
"0.6393",33
"0.6092",33
"0.5982",33
"0.5940",33
"0.5930",33
"0.5918",33
"0.5871",33
"0.5766",33
"0.5646",33
"0.5446",33
"0.5304",33
"0.5289",33
"0.5207",33
"0.5202",33
"0.5046",33
"0.4977",33
"0.4787",33
"0.4779",33
"0.4764",33
"0.4730",33
"0.4546",33
"0.4528",33
"0.4506",33
"0.4326",33
"0.4091",33
"0.3972",33
"0.3774",33
"0.3728",33
"0.3445",33
"0.3285",33
"0.3267",33
"0.3189",33
"0.3130",33
"0.3055",33
"0.3053",33
"0.2813",33
"0.2694",33
"0.2573",33
"0.2536",33
"0.2383",33
"0.2355",33
"0.2242",33
"0.2232",33
"0.2144",33
"0.2126",33
"0.2113",33
"0.2060",33
"0.2045",33
"0.1995",33
"0.1982",33
"0.1873",33
"0.1683",33
"0.1513",33
"0.1471",33
"0.1454",33
"0.1425",33
"0.1365",33
"0.1337",33
"0.1309",33
"0.1252",33
"0.1129",33
"0.1041",33
"0.0882",33
"0.0868",33
"0.0502",33
"0.0286",33
"0.0213",33
"0.0038",33
"0.0018",33
"20.6279",32
