"comm_veh","Count"
"7.1142",36
"6.6537",36
"6.6396",36
"6.1455",36
"6.1332",36
"6.1125",36
"5.9016",36
"5.1423",36
"4.9746",36
"4.9374",36
"4.8375",36
"4.8021",36
"4.7674",36
"4.7556",36
"4.7298",36
"4.4116",36
"4.3650",36
"4.3386",36
"4.0836",36
"4.0246",36
"3.9948",36
"3.9438",36
"3.8712",36
"3.7006",36
"3.6794",36
"3.6678",36
"3.6444",36
"3.5082",36
"3.4802",36
"3.4565",36
"3.4178",36
"3.4174",36
"3.2974",36
"3.2004",36
"3.1950",36
"3.1632",36
"3.1430",36
"3.0438",36
"23.7901",36
"2.9496",36
"2.8457",36
"2.8146",36
"2.8056",36
"2.7260",36
"2.6521",36
"2.6392",36
"2.6126",36
"2.5838",36
"2.5434",36
"2.4433",36
"2.4343",36
"2.4103",36
"2.3534",36
"2.3498",36
"2.3319",36
"2.2991",36
"2.2844",36
"2.2710",36
"2.2490",36
"2.2149",36
"2.1984",36
"2.1794",36
"2.1780",36
"2.1568",36
"2.1533",36
"2.1045",36
"2.0815",36
"2.0702",36
"2.0532",36
"2.0357",36
"2.0226",36
"2.0032",36
"2.0016",36
"1.9845",36
"1.9815",36
"1.9780",36
"1.9522",36
"1.9413",36
"1.9358",36
"1.9338",36
"1.9220",36
"1.9128",36
"1.8897",36
"1.8821",36
"1.8815",36
"1.8563",36
"1.8547",36
"1.8534",36
"1.8411",36
"1.8377",36
"1.8296",36
"1.8212",36
"1.8169",36
"1.7914",36
"1.7724",36
"1.7671",36
"1.7652",36
"1.7432",36
"1.7429",36
"1.7425",36
"1.7259",36
"1.7034",36
"1.6958",36
"1.6864",36
"1.6778",36
"1.6619",36
"1.6399",36
"1.6367",36
"1.6239",36
"1.6203",36
"1.6008",36
"1.5991",36
"1.5908",36
"1.5782",36
"1.5703",36
"1.5540",36
"1.5119",36
"1.4943",36
"1.4661",36
"1.4404",36
"6.8136",35
"5.9196",35
"5.6280",35
"5.6193",35
"5.4966",35
"5.4732",35
"5.4639",35
"5.4342",35
"5.3448",35
"4.8072",35
"4.6748",35
"4.4736",35
"4.3572",35
"4.3310",35
"4.3222",35
"4.2324",35
"4.2282",35
"4.1378",35
"4.0908",35
"4.0590",35
"3.9832",35
"3.9046",35
"3.8168",35
"3.8132",35
"3.7918",35
"3.7542",35
"3.7502",35
"3.7416",35
"3.7256",35
"3.7230",35
"3.7168",35
"3.6198",35
"3.5666",35
"3.5514",35
"3.4502",35
"3.4413",35
"3.3922",35
"3.3858",35
"3.2712",35
"3.1846",35
"3.1080",35
"3.0588",35
"3.0196",35
"20.1493",35
"2.9350",35
"2.9054",35
"2.8486",35
"2.7862",35
"2.7462",35
"2.6553",35
"2.5900",35
"2.5435",35
"2.4488",35
"2.4116",35
"2.3801",35
"2.3676",35
"2.3604",35
"2.3221",35
"2.3203",35
"2.2704",35
"2.2618",35
"2.2495",35
"2.2205",35
"2.2129",35
"2.2095",35
"2.2029",35
"2.2027",35
"2.1874",35
"2.1691",35
"2.1636",35
"2.1336",35
"2.1307",35
"2.1182",35
"2.0873",35
"2.0783",35
"2.0758",35
"2.0225",35
"2.0222",35
"11.6400",35
"1.9769",35
"1.9693",35
"1.9684",35
"1.9614",35
"1.9512",35
"1.9384",35
"1.9215",35
"1.9115",35
"1.9083",35
"1.9053",35
"1.9027",35
"1.9004",35
"1.8916",35
"1.8912",35
"1.8900",35
"1.8772",35
"1.8543",35
"1.8506",35
"1.8481",35
"1.8477",35
"1.8447",35
"1.7699",35
"1.7688",35
"1.7423",35
"1.7369",35
"1.7198",35
"1.6947",35
"1.6880",35
"1.6144",35
"1.5887",35
"7.6497",34
"6.6936",34
"6.0927",34
"6.0168",34
"5.7525",34
"5.7306",34
"5.6646",34
"5.5710",34
"5.5422",34
"5.3376",34
"5.3040",34
"5.2452",34
"5.2348",34
"5.2150",34
"5.1039",34
"4.9338",34
"4.7202",34
"4.6530",34
"4.6034",34
"4.5812",34
"4.2674",34
"4.2510",34
"4.1712",34
"4.1334",34
"4.0764",34
"4.0554",34
"4.0082",34
"3.9742",34
"3.8626",34
"3.7924",34
"3.7896",34
"3.7646",34
"3.7520",34
"3.7358",34
"3.7322",34
"3.6920",34
"3.6524",34
"3.6516",34
"3.6092",34
"3.5466",34
"3.5240",34
"3.4376",34
"3.3748",34
"3.3350",34
"3.2652",34
"3.2388",34
"3.1756",34
"3.0974",34
"3.0290",34
"3.0204",34
"3.0144",34
"21.0324",34
"2.9298",34
"2.9143",34
"2.7560",34
"2.7336",34
"2.7286",34
"2.7203",34
"2.6815",34
"2.6275",34
"2.6023",34
"2.5932",34
"2.5684",34
"2.5522",34
"2.5457",34
"2.5230",34
"2.4957",34
"2.4788",34
"2.4348",34
"2.3760",34
"2.3412",34
"2.3101",34
"2.2972",34
"2.2903",34
"2.2816",34
"2.2780",34
"2.2024",34
"2.2005",34
"2.1626",34
"2.1538",34
"2.0952",34
"2.0863",34
"2.0862",34
"2.0812",34
"2.0589",34
"2.0445",34
"2.0319",34
"2.0308",34
"2.0111",34
"1.9918",34
"1.9888",34
"1.9426",34
"1.9422",34
"1.9276",34
"1.9156",34
"1.8946",34
"1.8889",34
"1.8874",34
"1.8511",34
"1.8318",34
"1.8313",34
"1.8277",34
"1.8193",34
"1.8002",34
"1.7946",34
"1.7413",34
"1.6765",34
"1.6525",34
"1.6447",34
"1.6391",34
"1.6299",34
"1.6279",34
"1.5864",34
"1.5675",34
"1.4829",34
"1.4525",34
"6.5841",33
"5.8950",33
"5.8539",33
"5.7648",33
"5.5248",33
"5.2509",33
"4.9718",33
"4.7508",33
"4.7469",33
"4.7436",33
"4.7222",33
"4.5510",33
"4.4812",33
"4.4424",33
"4.3776",33
"4.3624",33
"4.3566",33
"4.2966",33
"4.2926",33
"4.2702",33
"4.1618",33
"4.0676",33
"3.9420",33
"3.8496",33
"3.8012",33
"3.6756",33
"3.6618",33
"3.6372",33
"3.5996",33
"3.5506",33
"3.5336",33
"3.5320",33
"3.5058",33
"3.4686",33
"3.4634",33
"3.4624",33
"3.4574",33
"3.4518",33
"3.3746",33
"3.3694",33
"3.3435",33
"3.3372",33
"3.2658",33
"3.2622",33
"3.2616",33
"3.2466",33
"3.2002",33
"3.1474",33
"3.1296",33
"3.1294",33
"23.4260",33
"2.9958",33
"2.9764",33
"2.9471",33
"2.8799",33
"2.8188",33
"2.8000",33
"2.7958",33
"2.6757",33
"2.6380",33
"2.5532",33
"2.5258",33
"2.4872",33
"2.4610",33
"2.4591",33
"2.4293",33
"2.4197",33
"2.4051",33
"2.4036",33
"2.3820",33
"2.3799",33
"2.3677",33
"2.3616",33
"2.3494",33
"2.2803",33
"2.2719",33
"2.2648",33
"2.2640",33
"2.2616",33
"2.2494",33
"2.2220",33
"2.1825",33
"2.1550",33
"2.1381",33
"2.1313",33
"2.1288",33
"2.1164",33
"2.0977",33
"2.0969",33
"2.0764",33
"2.0559",33
"2.0553",33
"2.0450",33
"2.0134",33
"1.9887",33
"1.9784",33
"1.9709",33
"1.9391",33
"1.8845",33
"1.8842",33
"1.8837",33
"1.8548",33
"1.8449",33
"1.8370",33
"1.8319",33
"1.8271",33
"1.8257",33
"1.8108",33
"1.7927",33
"1.7779",33
"1.7731",33
"1.7675",33
"1.7663",33
"1.7655",33
"1.7351",33
"1.7325",33
"1.6764",33
"1.6426",33
"1.6400",33
"1.6333",33
"1.6307",33
"1.5968",33
"1.5856",33
"1.5683",33
"1.5278",33
"1.4890",33
"7.0824",32
"6.8268",32
"6.4320",32
"6.3408",32
"6.3078",32
"5.9556",32
"5.8130",32
"5.8044",32
"5.2830",32
"5.1824",32
"5.1666",32
"5.1012",32
"5.0025",32
"4.9872",32
"4.8480",32
"4.8420",32
"4.7522",32
"4.6852",32
"4.6776",32
"4.6476",32
"4.5154",32
"4.4614",32
"4.4470",32
"4.4148",32
"4.4025",32
"4.3804",32
"4.0390",32
"4.0324",32
"4.0148",32
"3.9552",32
"3.9474",32
"3.8832",32
"3.8716",32
"3.8696",32
"3.8682",32
"3.8634",32
"3.8198",32
"3.8052",32
"3.6952",32
"3.6822",32
"3.6284",32
"3.6176",32
"3.5232",32
"3.4842",32
"3.4428",32
"3.3998",32
"3.3810",32
"3.3760",32
"3.3594",32
"3.3458",32
"3.2892",32
"3.2734",32
"3.2271",32
"3.2058",32
"3.1670",32
"3.1596",32
"3.1196",32
"3.1194",32
"3.1150",32
"3.0792",32
"3.0393",32
"25.2944",32
"22.6520",32
"20.6051",32
"2.9784",32
"2.9658",32
"2.8992",32
"2.7647",32
"2.7582",32
"2.7321",32
"2.7137",32
"2.6812",32
"2.6682",32
"2.6621",32
"2.6423",32
"2.6124",32
"2.5758",32
"2.5496",32
"2.5437",32
"2.5198",32
"2.5041",32
"2.5026",32
"2.5014",32
"2.4882",32
"2.4814",32
"2.4207",32
"2.4086",32
"2.3859",32
"2.3371",32
"2.3317",32
"2.3312",32
"2.3079",32
"2.2946",32
"2.2811",32
"2.2728",32
"2.2256",32
"2.2112",32
"2.2008",32
"2.1895",32
"2.1703",32
"2.1685",32
"2.1416",32
"2.1299",32
"2.1293",32
"2.1135",32
"2.1129",32
"2.1124",32
"2.1114",32
"2.1093",32
"2.0950",32
"2.0839",32
"2.0439",32
"2.0394",32
"2.0265",32
"2.0021",32
"1.9399",32
"1.9381",32
"1.9334",32
"1.9303",32
"1.9105",32
"1.8738",32
"1.8649",32
"1.8562",32
"1.8424",32
"1.8292",32
"1.8268",32
"1.8191",32
"1.7996",32
"1.7745",32
"1.7721",32
"1.7358",32
"1.7282",32
"1.7275",32
"1.7227",32
"1.7125",32
"1.7117",32
"1.7025",32
"1.6939",32
"1.6770",32
"1.6656",32
"1.6548",32
"1.6524",32
"1.6467",32
"1.6438",32
"1.6243",32
"1.5863",32
"1.5624",32
"1.5432",32
"1.5425",32
"1.4831",32
"1.4828",32
"1.4449",32
"1.4199",32
"1.4122",32
"7.0017",31
"6.9936",31
"6.8232",31
"6.7218",31
"6.6276",31
"6.3344",31
"6.2127",31
"6.0420",31
"6.0018",31
"5.9601",31
"5.9373",31
"5.7892",31
"5.7840",31
"5.5707",31
"5.4807",31
"5.2752",31
"5.1464",31
"5.1327",31
"4.9178",31
"4.9120",31
"4.6408",31
"4.5956",31
"4.5644",31
"4.4456",31
"4.3314",31
"4.3026",31
"4.2860",31
"4.2494",31
"4.2242",31
"4.2062",31
"4.1852",31
"4.1444",31
"4.0736",31
"4.0488",31
"4.0296",31
"4.0266",31
"4.0208",31
"3.9430",31
"3.9394",31
"3.7378",31
"3.7272",31
"3.6764",31
"3.6582",31
"3.6568",31
"3.5922",31
"3.5920",31
"3.5630",31
"3.5408",31
"3.5402",31
"3.5398",31
"3.4690",31
"3.4374",31
"3.4286",31
"3.4055",31
"3.4026",31
"3.3914",31
"3.3798",31
"3.3248",31
"3.3226",31
"3.3122",31
"3.2784",31
"3.1922",31
"3.0693",31
"3.0020",31
"2.9856",31
"2.8930",31
"2.8484",31
"2.8372",31
"2.7775",31
"2.7265",31
"2.7103",31
"2.6848",31
"2.6361",31
"2.5749",31
"2.5583",31
"2.5394",31
"2.4848",31
"2.4684",31
"2.4668",31
"2.4583",31
"2.4394",31
"2.3855",31
"2.3483",31
"2.2984",31
"2.2908",31
"2.2708",31
"2.2437",31
"2.1802",31
"2.1712",31
"2.1591",31
"2.1345",31
"2.1159",31
"2.1066",31
"2.0947",31
"2.0599",31
"2.0244",31
"2.0241",31
"2.0047",31
"2.0034",31
"2.0029",31
"1.9496",31
"1.9438",31
"1.9206",31
"1.9152",31
"1.8746",31
"1.8663",31
"1.8627",31
"1.8609",31
"1.8532",31
"1.8235",31
"1.8058",31
"1.8034",31
"1.7859",31
"1.7718",31
"1.7707",31
"1.7696",31
"1.7548",31
"1.7438",31
"1.7437",31
"1.7394",31
"1.7094",31
"1.7091",31
"1.6344",31
"1.6224",31
"1.6139",31
"1.6030",31
"1.5885",31
"1.5880",31
"1.5873",31
"1.4627",31
"1.4596",31
"1.3838",31
"8.8050",30
"7.3680",30
"7.2396",30
"6.6196",30
"6.4530",30
"6.2529",30
"5.6328",30
"5.4477",30
"5.3390",30
"5.1897",30
"5.1201",30
"5.1174",30
"5.0470",30
"5.0460",30
"5.0216",30
"4.8866",30
"4.8204",30
"4.8174",30
"4.7428",30
"4.6234",30
"4.4820",30
"4.3524",30
"4.3148",30
"4.3104",30
"4.2882",30
"4.2712",30
"4.2338",30
"4.1260",30
"4.0796",30
"4.0640",30
"4.0304",30
"3.9678",30
"3.8950",30
"3.7902",30
"3.7826",30
"3.7552",30
"3.7094",30
"3.6972",30
"3.6648",30
"3.6422",30
"3.6390",30
"3.6266",30
"3.5426",30
"3.5312",30
"3.5210",30
"3.4720",30
"3.4444",30
"3.4212",30
"3.4034",30
"3.3720",30
"3.3698",30
"3.3609",30
"3.3430",30
"3.2966",30
"3.2760",30
"3.2384",30
"3.2197",30
"3.2085",30
"3.1528",30
"3.1246",30
"3.1234",30
"3.1034",30
"3.1020",30
"3.0736",30
"3.0680",30
"3.0136",30
"3.0015",30
"22.2804",30
"21.6175",30
"2.9913",30
"2.9260",30
"2.7404",30
"2.7083",30
"2.6724",30
"2.6377",30
"2.6303",30
"2.6295",30
"2.6159",30
"2.6111",30
"2.5775",30
"2.5619",30
"2.5413",30
"2.4999",30
"2.4804",30
"2.4256",30
"2.3904",30
"2.3717",30
"2.3707",30
"2.2808",30
"2.2597",30
"2.2405",30
"2.2232",30
"2.2033",30
"2.1846",30
"2.1760",30
"2.1726",30
"2.1548",30
"2.1279",30
"2.1165",30
"2.1077",30
"2.1012",30
"2.0996",30
"2.0892",30
"2.0854",30
"2.0720",30
"2.0714",30
"2.0622",30
"2.0523",30
"2.0513",30
"2.0337",30
"2.0268",30
"2.0191",30
"2.0141",30
"1.9729",30
"1.9389",30
"1.9268",30
"1.9045",30
"1.9019",30
"1.8972",30
"1.8827",30
"1.8761",30
"1.8245",30
"1.8187",30
"1.8004",30
"1.7826",30
"1.7816",30
"1.7708",30
"1.7604",30
"1.7479",30
"1.7147",30
"1.6814",30
"1.6805",30
"1.6561",30
"1.6137",30
"1.6048",30
"1.5661",30
"1.5568",30
"1.5150",30
"7.4100",29
"7.1652",29
"6.9036",29
"6.3948",29
"6.1014",29
"6.0354",29
"5.9247",29
"5.8202",29
"5.8068",29
"5.4316",29
"5.3820",29
"5.1382",29
"5.0984",29
"5.0236",29
"5.0138",29
"4.9923",29
"4.9500",29
"4.9116",29
"4.8057",29
"4.6158",29
"4.5216",29
"4.4258",29
"4.3410",29
"4.3012",29
"4.2450",29
"4.2188",29
"4.2094",29
"4.1168",29
"4.1010",29
"4.1004",29
"4.0744",29
"4.0222",29
"3.9940",29
"3.9786",29
"3.9754",29
"3.8868",29
"3.8326",29
"3.8060",29
"3.8042",29
"3.7922",29
"3.7864",29
"3.7608",29
"3.7602",29
"3.7292",29
"3.7090",29
"3.6998",29
"3.6330",29
"3.6264",29
"3.5522",29
"3.5215",29
"3.4900",29
"3.4846",29
"3.4582",29
"3.4004",29
"3.3306",29
"3.3200",29
"3.3114",29
"3.2888",29
"3.2826",29
"3.2330",29
"3.2202",29
"3.2104",29
"3.1708",29
"3.1593",29
"3.1392",29
"3.1168",29
"3.1166",29
"3.1000",29
"3.0574",29
"3.0476",29
"3.0430",29
"2.9816",29
"2.8328",29
"2.7624",29
"2.5589",29
"2.5124",29
"2.4384",29
"2.4363",29
"2.4356",29
"2.4132",29
"2.3858",29
"2.3847",29
"2.3792",29
"2.3752",29
"2.3738",29
"2.3662",29
"2.3425",29
"2.3330",29
"2.3201",29
"2.3143",29
"2.2892",29
"2.2712",29
"2.2419",29
"2.2361",29
"2.2240",29
"2.2239",29
"2.2146",29
"2.2120",29
"2.1997",29
"2.1970",29
"2.1848",29
"2.1799",29
"2.1761",29
"2.1758",29
"2.1551",29
"2.1457",29
"2.1213",29
"2.1198",29
"2.0693",29
"2.0671",29
"2.0658",29
"2.0213",29
"1.9810",29
"1.9414",29
"1.9316",29
"1.9241",29
"1.9221",29
"1.9217",29
"1.8960",29
"1.8893",29
"1.8456",29
"1.8247",29
"1.8174",29
"1.8110",29
"1.8076",29
"1.8000",29
"1.7734",29
"1.7674",29
"1.7598",29
"1.7582",29
"1.7510",29
"1.7471",29
"1.7440",29
"1.7372",29
"1.7143",29
"1.6912",29
"1.6871",29
"1.6789",29
"1.6749",29
"1.6483",29
"1.6457",29
"1.6308",29
"1.6236",29
"1.5609",29
"1.5390",29
"1.5224",29
"1.5113",29
"9.2035",28
"7.6700",28
"7.6140",28
"7.1028",28
"7.0758",28
"6.7568",28
"6.7352",28
"6.2796",28
"6.2476",28
"5.8479",28
"5.6607",28
"5.5724",28
"5.5260",28
"5.4964",28
"5.2282",28
"5.1957",28
"5.1472",28
"5.1378",28
"5.1050",28
"4.8912",28
"4.8638",28
"4.8576",28
"4.8498",28
"4.8006",28
"4.7520",28
"4.6806",28
"4.6672",28
"4.6606",28
"4.6428",28
"4.5666",28
"4.5488",28
"4.4634",28
"4.4232",28
"4.4180",28
"4.3734",28
"4.3588",28
"4.3452",28
"4.3318",28
"4.1726",28
"4.1354",28
"4.1208",28
"4.0632",28
"4.0290",28
"4.0278",28
"3.9592",28
"3.9456",28
"3.8518",28
"3.7948",28
"3.7704",28
"3.7470",28
"3.7318",28
"3.7123",28
"3.7122",28
"3.7118",28
"3.6288",28
"3.5970",28
"3.5892",28
"3.5810",28
"3.5590",28
"3.5520",28
"3.5376",28
"3.5338",28
"3.5274",28
"3.4972",28
"3.4738",28
"3.4705",28
"3.4660",28
"3.4642",28
"3.4562",28
"3.4372",28
"3.3956",28
"3.3898",28
"3.3530",28
"3.3298",28
"3.3268",28
"3.3242",28
"3.2780",28
"3.2354",28
"3.1680",28
"3.1438",28
"3.1332",28
"3.1198",28
"3.0874",28
"3.0168",28
"22.9047",28
"22.4572",28
"2.9597",28
"2.8140",28
"2.7454",28
"2.6960",28
"2.6864",28
"2.5136",28
"2.4867",28
"2.4825",28
"2.4789",28
"2.3440",28
"2.3334",28
"2.3313",28
"2.3273",28
"2.2980",28
"2.2931",28
"2.2879",28
"2.2359",28
"2.2226",28
"2.2123",28
"2.2000",28
"2.1601",28
"2.1527",28
"2.1471",28
"2.1184",28
"2.1176",28
"2.1147",28
"2.1128",28
"2.1123",28
"2.0823",28
"2.0759",28
"2.0386",28
"2.0110",28
"1.9633",28
"1.9579",28
"1.9498",28
"1.9130",28
"1.8802",28
"1.8734",28
"1.8715",28
"1.8633",28
"1.8137",28
"1.8077",28
"1.7782",28
"1.7714",28
"1.7695",28
"1.7682",28
"1.7608",28
"1.7566",28
"1.7069",28
"1.6931",28
"1.6828",28
"1.6603",28
"1.6458",28
"1.5627",28
"1.5556",28
"1.5398",28
"1.5099",28
"1.4961",28
"9.7620",27
"8.6838",27
"8.2725",27
"7.6916",27
"7.5296",27
"7.4745",27
"7.4276",27
"7.0803",27
"7.0012",27
"6.9003",27
"6.6372",27
"6.4650",27
"6.3600",27
"6.3024",27
"6.2340",27
"6.2088",27
"6.1440",27
"6.0596",27
"6.0412",27
"5.9910",27
"5.6850",27
"5.6091",27
"5.5713",27
"5.4200",27
"5.3056",27
"5.2636",27
"5.2623",27
"5.2368",27
"5.1969",27
"5.1396",27
"5.0535",27
"4.9695",27
"4.9182",27
"4.9176",27
"4.8618",27
"4.8387",27
"4.8306",27
"4.8230",27
"4.7778",27
"4.7460",27
"4.6890",27
"4.6382",27
"4.5928",27
"4.4866",27
"4.4572",27
"4.3442",27
"4.2474",27
"4.2222",27
"4.1812",27
"4.1104",27
"4.0374",27
"4.0300",27
"3.9888",27
"3.9824",27
"3.9724",27
"3.9450",27
"3.9118",27
"3.9006",27
"3.8730",27
"3.8360",27
"3.8352",27
"3.8274",27
"3.8226",27
"3.8124",27
"3.7900",27
"3.7756",27
"3.7752",27
"3.7662",27
"3.7498",27
"3.7330",27
"3.6626",27
"3.6514",27
"3.6410",27
"3.6328",27
"3.6138",27
"3.6098",27
"3.5932",27
"3.5608",27
"3.5326",27
"3.4822",27
"3.4780",27
"3.4776",27
"3.4654",27
"3.4552",27
"3.4343",27
"3.4068",27
"3.3890",27
"3.3782",27
"3.3708",27
"3.3440",27
"3.3420",27
"3.3408",27
"3.2962",27
"3.2852",27
"3.2555",27
"3.2414",27
"3.2266",27
"3.1808",27
"3.1228",27
"3.1190",27
"3.0884",27
"3.0657",27
"3.0599",27
"3.0361",27
"3.0291",27
"23.4916",27
"2.9886",27
"2.9750",27
"2.9554",27
"2.7682",27
"2.6877",27
"2.6063",27
"2.5993",27
"2.5295",27
"2.5197",27
"2.5174",27
"2.5099",27
"2.5040",27
"2.4903",27
"2.4521",27
"2.4065",27
"2.3983",27
"2.3418",27
"2.3311",27
"2.2690",27
"2.2674",27
"2.2546",27
"2.2422",27
"2.2324",27
"2.2315",27
"2.2225",27
"2.2207",27
"2.1897",27
"2.1723",27
"2.1659",27
"2.1536",27
"2.1139",27
"2.1057",27
"2.0972",27
"2.0879",27
"2.0466",27
"2.0324",27
"2.0173",27
"2.0092",27
"1.9988",27
"1.9696",27
"1.9343",27
"1.9222",27
"1.8982",27
"1.8581",27
"1.8579",27
"1.8446",27
"1.8425",27
"1.8374",27
"1.8356",27
"1.8311",27
"1.8031",27
"1.7983",27
"1.7972",27
"1.7937",27
"1.7880",27
"1.7775",27
"1.7744",27
"1.7521",27
"1.7436",27
"1.7245",27
"1.7133",27
"1.7108",27
"1.6946",27
"1.6942",27
"1.6934",27
"1.6878",27
"1.6876",27
"1.6694",27
"1.6637",27
"1.6581",27
"1.6537",27
"1.6531",27
"1.6356",27
"1.6102",27
"1.5812",27
"1.5469",27
"1.5405",27
"1.5396",27
"1.5133",27
"1.4395",27
"1.4155",27
"1.3923",27
"8.7195",26
"7.9452",26
"7.8680",26
"7.5148",26
"7.5040",26
"7.3628",26
"7.1168",26
"6.7560",26
"6.6840",26
"6.6000",26
"6.5888",26
"6.4584",26
"6.4389",26
"6.4028",26
"6.3765",26
"6.3486",26
"6.3423",26
"6.2937",26
"6.1953",26
"6.1929",26
"6.1635",26
"6.0399",26
"5.9832",26
"5.8281",26
"5.7945",26
"5.6934",26
"5.6124",26
"5.5677",26
"5.5215",26
"5.5203",26
"5.4873",26
"5.4438",26
"5.4432",26
"5.4018",26
"5.2722",26
"5.2170",26
"5.0868",26
"5.0787",26
"5.0760",26
"5.0580",26
"4.9460",26
"4.9064",26
"4.8644",26
"4.6500",26
"4.6276",26
"4.6148",26
"4.6124",26
"4.6024",26
"4.5867",26
"4.5806",26
"4.5726",26
"4.5645",26
"4.5420",26
"4.5360",26
"4.4604",26
"4.4336",26
"4.4248",26
"4.4066",26
"4.3866",26
"4.3662",26
"4.3482",26
"4.3382",26
"4.2656",26
"4.2098",26
"4.1240",26
"4.1136",26
"4.1126",26
"4.0834",26
"4.0482",26
"4.0448",26
"4.0134",26
"4.0086",26
"3.9918",26
"3.9886",26
"3.9320",26
"3.9182",26
"3.8934",26
"3.8594",26
"3.8586",26
"3.8516",26
"3.8481",26
"3.8430",26
"3.8370",26
"3.8290",26
"3.8112",26
"3.8106",26
"3.7984",26
"3.7766",26
"3.7734",26
"3.7144",26
"3.7014",26
"3.6082",26
"3.6036",26
"3.5776",26
"3.5638",26
"3.5442",26
"3.5000",26
"3.4370",26
"3.4332",26
"3.4312",26
"3.4165",26
"3.3724",26
"3.3542",26
"3.3341",26
"3.3314",26
"3.3292",26
"3.3254",26
"3.3209",26
"3.3172",26
"3.2800",26
"3.2608",26
"3.2586",26
"3.2540",26
"3.2478",26
"3.2278",26
"3.1022",26
"3.0952",26
"3.0856",26
"3.0507",26
"3.0444",26
"3.0238",26
"2.9650",26
"2.9048",26
"2.8586",26
"2.8549",26
"2.8385",26
"2.8260",26
"2.8242",26
"2.8192",26
"2.8130",26
"2.7636",26
"2.7410",26
"2.7223",26
"2.7186",26
"2.7145",26
"2.6452",26
"2.5355",26
"2.4628",26
"2.4469",26
"2.4033",26
"2.3687",26
"2.3646",26
"2.2985",26
"2.2917",26
"2.2867",26
"2.2122",26
"2.1896",26
"2.1839",26
"2.1748",26
"2.1666",26
"2.1423",26
"2.1335",26
"2.1168",26
"2.1153",26
"2.1149",26
"2.0931",26
"2.0900",26
"2.0773",26
"2.0534",26
"2.0425",26
"2.0422",26
"2.0387",26
"2.0197",26
"10.8096",26
"10.2725",26
"1.9937",26
"1.9578",26
"1.9552",26
"1.9545",26
"1.9264",26
"1.9194",26
"1.9082",26
"1.8919",26
"1.8758",26
"1.8605",26
"1.8395",26
"1.8376",26
"1.8288",26
"1.8033",26
"1.8007",26
"1.7951",26
"1.7926",26
"1.7807",26
"1.7625",26
"1.7597",26
"1.7565",26
"1.7452",26
"1.7292",26
"1.7210",26
"1.7201",26
"1.7199",26
"1.7142",26
"1.7082",26
"1.6980",26
"1.6868",26
"1.6709",26
"1.6701",26
"1.6544",26
"1.6521",26
"1.6450",26
"1.6365",26
"1.6303",26
"1.6275",26
"1.6220",26
"1.6098",26
"1.5973",26
"1.5931",26
"1.5915",26
"1.5712",26
"1.5191",26
"1.5062",26
"9.2730",25
"8.3916",25
"8.1500",25
"7.9180",25
"7.4340",25
"7.3944",25
"7.3288",25
"7.1340",25
"6.9300",25
"6.8664",25
"6.8340",25
"6.6700",25
"6.5316",25
"6.5079",25
"6.4971",25
"6.4356",25
"6.3432",25
"6.1836",25
"6.0615",25
"6.0372",25
"5.9648",25
"5.9526",25
"5.9494",25
"5.8584",25
"5.8530",25
"5.8212",25
"5.8032",25
"5.7966",25
"5.7006",25
"5.6790",25
"5.5428",25
"5.4490",25
"5.4396",25
"5.3970",25
"5.3082",25
"5.1615",25
"5.1468",25
"5.1144",25
"5.0416",25
"5.0342",25
"5.0310",25
"4.9461",25
"4.9262",25
"4.6851",25
"4.6484",25
"4.6089",25
"4.5668",25
"4.5196",25
"4.4838",25
"4.4716",25
"4.4404",25
"4.4374",25
"4.3964",25
"4.3938",25
"4.3648",25
"4.3086",25
"4.2906",25
"4.2858",25
"4.2528",25
"4.2000",25
"4.1864",25
"4.1806",25
"4.1648",25
"4.1534",25
"4.1358",25
"4.1244",25
"3.9908",25
"3.9672",25
"3.9630",25
"3.9562",25
"3.9226",25
"3.9218",25
"3.9206",25
"3.8886",25
"3.8440",25
"3.8432",25
"3.8010",25
"3.7690",25
"3.7592",25
"3.7544",25
"3.7466",25
"3.7134",25
"3.7088",25
"3.7068",25
"3.7034",25
"3.6968",25
"3.6348",25
"3.6308",25
"3.6282",25
"3.5848",25
"3.5270",25
"3.5144",25
"3.5018",25
"3.4924",25
"3.4774",25
"3.4710",25
"3.4576",25
"3.4218",25
"3.4008",25
"3.3688",25
"3.3622",25
"3.3480",25
"3.3450",25
"3.3246",25
"3.3058",25
"3.2798",25
"3.2314",25
"3.2292",25
"3.1936",25
"3.1806",25
"3.1700",25
"3.0510",25
"3.0122",25
"2.9975",25
"2.9972",25
"2.9656",25
"2.9412",25
"2.9301",25
"2.9108",25
"2.8968",25
"2.8425",25
"2.8058",25
"2.7517",25
"2.7465",25
"2.7287",25
"2.7205",25
"2.6683",25
"2.6462",25
"2.6138",25
"2.6081",25
"2.5597",25
"2.5420",25
"2.4672",25
"2.4536",25
"2.4377",25
"2.4299",25
"2.4254",25
"2.3635",25
"2.3594",25
"2.3316",25
"2.3099",25
"2.3013",25
"2.2528",25
"2.2443",25
"2.2416",25
"2.2212",25
"2.2181",25
"2.2043",25
"2.1908",25
"2.1598",25
"2.1547",25
"2.1522",25
"2.1444",25
"2.1274",25
"2.1203",25
"2.0883",25
"2.0652",25
"2.0639",25
"2.0602",25
"2.0563",25
"2.0393",25
"2.0293",25
"2.0048",25
